"surface","site","reaction energy (eV)","reaction energy difference (eV)","absolute reaction energy difference (eV)"
"Nb6Y6","hollow|A_A_B|FCC",-2.854997034,-4.272015699,4.272015699
"Hg6Sc6","bridge|B_B|A",-2.860115632,-4.277134297,4.277134297
"Hf6Pt6","bridge|A_A|B",-2.864514624,-4.281533289,4.281533289
"La6Ta6","bridge|B_B|A",-2.866995622,-4.284014287,4.284014287
"Hf6Ta6","hollow|A_B_B|HCP",-2.869701522,-4.286720187,4.286720187
"Hf6Ni6","hollow|A_A_B|HCP",-2.870532421,-4.287551086,4.287551086
"Mo6Y6","hollow|A_B_B|FCC",-2.872876002,-4.289894667,4.289894667
"Nb6Zr6","hollow|A_B_B|HCP",-2.875536459,-4.292555124,4.292555124
"Ti6V6","hollow|A_B_B|HCP",-2.875975787,-4.292994452,4.292994452
"Hf6Ni6","bridge|A_A|B",-2.876734848,-4.293753513,4.293753513
"V6Zr6","hollow|A_A_B|HCP",-2.883247621,-4.300266286,4.300266286
"Hf6W6","hollow|A_A_B|FCC",-2.890881639,-4.307900304,4.307900304
"La6Zr6","hollow|A_A_B|HCP",-2.895176683,-4.312195348,4.312195348
"Cu6Zr6","bridge|A_A|B",-2.895639141,-4.312657806,4.312657806
"Cu6Zr6","bridge|B_B|A",-2.895954793,-4.312973458,4.312973458
"La6Zr6","hollow|A_A_B|FCC",-2.906531858,-4.323550523,4.323550523
"La6V6","bridge|B_B|A",-2.907355819,-4.324374484,4.324374484
"La12","hollow|A_A_A|HCP",-2.911750049,-4.328768714,4.328768714
"Ag6La6","bridge|B_B|A",-2.912099171,-4.329117836,4.329117836
"Ta6Ti6","hollow|A_A_B|HCP",-2.912800816,-4.329819481,4.329819481
"Hf6Zn6","bridge|A_A|B",-2.919939587,-4.336958252,4.336958252
"Hf6Nb6","hollow|A_B_B|FCC",-2.93105639,-4.348075055,4.348075055
"Nb6Y6","hollow|A_B_B|HCP",-2.935250208,-4.352268873,4.352268873
"Hf6Hg6","bridge|A_A|B",-2.936749691,-4.353768356,4.353768356
"Hf6Hg6","bridge|B_B|A",-2.937190244,-4.354208909,4.354208909
"V6Zr6","hollow|A_B_B|FCC",-2.949721358,-4.366740023,4.366740023
"Ta6Zr6","hollow|A_B_B|HCP",-2.964370743,-4.381389408,4.381389408
"Ag6Y6","bridge|A_A|B",-2.968361564,-4.385380229,4.385380229
"Ag6Y6","bridge|B_B|A",-2.968642658,-4.385661323,4.385661323
"Cd6Sc6","bridge|B_B|A",-2.971840404,-4.388859069,4.388859069
"Sc6Ta6","hollow|A_B_B|HCP",-2.974183168,-4.391201833,4.391201833
"Nb12","hollow|A_A_A|FCC",-2.977393839,-4.394412504,4.394412504
"Nb12","hollow|A_A_A|HCP",-2.982999248,-4.400017913,4.400017913
"Ti6V6","hollow|A_B_B|FCC",-2.985457932,-4.402476597,4.402476597
"Cr6Mn6","bridge|B_B|A",-2.991351918,-4.408370583,4.408370583
"Ta6Y6","hollow|A_A_B|HCP",-2.996965083,-4.413983748,4.413983748
"Ag6Hf6","bridge|A_A|B",-2.99713733,-4.414155995,4.414155995
"Ag6Hf6","bridge|B_B|A",-2.997226176,-4.414244841,4.414244841
"Nb6Zr6","hollow|A_B_B|FCC",-3.000117657,-4.417136322,4.417136322
"Hf6La6","hollow|A_B_B|FCC",-3.003977048,-4.420995713,4.420995713
"La12","hollow|A_A_A|FCC",-3.004750532,-4.421769197,4.421769197
"La6Ta6","bridge|B_B|B",-3.007561876,-4.424580541,4.424580541
"Hf6La6","hollow|A_B_B|HCP",-3.015458211,-4.432476876,4.432476876
"Sc6Ta6","hollow|A_B_B|FCC",-3.016796875,-4.43381554,4.43381554
"Nb6Y6","hollow|A_B_B|FCC",-3.019521279,-4.436539944,4.436539944
"Au6Hf6","bridge|B_B|A",-3.022896715,-4.43991538,4.43991538
"Ag6Sc6","bridge|A_A|B",-3.026763317,-4.443781982,4.443781982
"Ag6Sc6","bridge|B_B|A",-3.028793694,-4.445812359,4.445812359
"Ta6Zr6","hollow|A_A_B|FCC",-3.039326268,-4.456344933,4.456344933
"Ta12","hollow|A_A_A|HCP",-3.040309688,-4.457328353,4.457328353
"Ta6Y6","hollow|A_B_B|HCP",-3.044131118,-4.461149783,4.461149783
"Hf6V6","hollow|A_B_B|HCP",-3.045892647,-4.462911312,4.462911312
"Sc6V6","hollow|A_B_B|HCP",-3.049899524,-4.466918189,4.466918189
"Ti6V6","hollow|A_A_B|HCP",-3.053665443,-4.470684108,4.470684108
"Cd6Hf6","bridge|B_B|A",-3.057821302,-4.474839967,4.474839967
"Sc6V6","hollow|A_B_B|FCC",-3.061108165,-4.47812683,4.47812683
"Cr6Mn6","bridge|A_A|B",-3.061667359,-4.478686024,4.478686024
"Nb6Ti6","hollow|A_B_B|HCP",-3.065540491,-4.482559156,4.482559156
"La6Zr6","hollow|A_B_B|HCP",-3.080081574,-4.497100239,4.497100239
"La6Ti6","bridge|B_B|A",-3.091792946,-4.508811611,4.508811611
"Cr6Mn6","hollow|A_B_B|HCP",-3.093569849,-4.510588514,4.510588514
"Ta6Y6","hollow|A_A_B|FCC",-3.098235241,-4.515253906,4.515253906
"Hf6V6","hollow|A_A_B|FCC",-3.102176266,-4.519194931,4.519194931
"Ta6Ti6","hollow|A_A_B|FCC",-3.103085534,-4.520104199,4.520104199
"Hf6V6","hollow|A_B_B|FCC",-3.103175331,-4.520193996,4.520193996
"V6Zr6","bridge|A_A|B",-3.110507983,-4.527526648,4.527526648
"Hf6Nb6","hollow|A_A_B|HCP",-3.120562045,-4.53758071,4.53758071
"Hf6Ta6","hollow|A_A_B|HCP",-3.12278331,-4.539801975,4.539801975
"Ta6Zr6","hollow|A_B_B|FCC",-3.126384057,-4.543402722,4.543402722
"Ta6Ti6","hollow|A_B_B|HCP",-3.134557948,-4.551576613,4.551576613
"Ti6Zr6","hollow|A_A_B|HCP",-3.134630603,-4.551649268,4.551649268
"Zr12","hollow|A_A_A|HCP",-3.135682731,-4.552701396,4.552701396
"Nb6Sc6","hollow|A_B_B|HCP",-3.144002203,-4.561020868,4.561020868
"Ti6Zr6","hollow|A_B_B|HCP",-3.156539032,-4.573557697,4.573557697
"Ti6V6","hollow|A_A_B|FCC",-3.163671816,-4.580690481,4.580690481
"Ta6Y6","hollow|A_B_B|FCC",-3.164533193,-4.581551858,4.581551858
"Hf6Zr6","hollow|A_B_B|HCP",-3.164716461,-4.581735126,4.581735126
"V12","hollow|A_A_A|HCP",-3.167489573,-4.584508238,4.584508238
"Sc6V6","hollow|A_A_B|HCP",-3.169286613,-4.586305278,4.586305278
"La6Y6","hollow|A_A_B|HCP",-3.171289915,-4.58830858,4.58830858
"Hf6Ta6","hollow|A_B_B|FCC",-3.177930173,-4.594948838,4.594948838
"La6Sc6","hollow|A_A_B|FCC",-3.178272901,-4.595291566,4.595291566
"Cu6Hf6","bridge|A_A|B",-3.186677545,-4.60369621,4.60369621
"Cu6Hf6","bridge|B_B|A",-3.187125988,-4.604144653,4.604144653
"La6Sc6","hollow|A_A_B|HCP",-3.187558377,-4.604577042,4.604577042
"Sc6V6","hollow|A_A_B|FCC",-3.192500236,-4.609518901,4.609518901
"Hf6Ti6","hollow|A_B_B|HCP",-3.19313535,-4.610154015,4.610154015
"Hf6Pd6","bridge|A_A|B",-3.195834856,-4.612853521,4.612853521
"La6Y6","hollow|A_A_B|FCC",-3.208321207,-4.625339872,4.625339872
"Sc6Ta6","hollow|A_A_B|HCP",-3.217354162,-4.634372827,4.634372827
"La6Zr6","hollow|A_B_B|FCC",-3.219845636,-4.636864301,4.636864301
"Nb6Ti6","hollow|A_B_B|FCC",-3.224155103,-4.641173768,4.641173768
"V12","hollow|A_A_A|FCC",-3.230985841,-4.648004506,4.648004506
"La6Mo6","bridge-tilt|A_A|B",-3.240632821,-4.657651486,4.657651486
"Hf6V6","4fold|A_A_B_B",-3.247818395,-4.66483706,4.66483706
"Ti12","hollow|A_A_A|HCP",-3.254056741,-4.671075406,4.671075406
"Nb6Sc6","hollow|A_B_B|FCC",-3.25582031,-4.672838975,4.672838975
"Ta12","hollow|A_A_A|FCC",-3.260459443,-4.677478108,4.677478108
"Hf6Zr6","hollow|A_A_B|HCP",-3.276201093,-4.693219758,4.693219758
"Cr6Mn6","hollow|A_A_B|FCC",-3.305107202,-4.722125867,4.722125867
"Cr6Mn6","hollow|A_A_B|HCP",-3.305360404,-4.722379069,4.722379069
"Hf6Ti6","hollow|A_A_B|HCP",-3.310631521,-4.727650186,4.727650186
"Hf12","hollow|A_A_A|HCP",-3.325056547,-4.742075212,4.742075212
"Y6Zr6","hollow|A_A_B|HCP",-3.334945028,-4.751963693,4.751963693
"Sc6Zr6","hollow|A_B_B|HCP",-3.338599925,-4.75561859,4.75561859
"Hf6La6","hollow|A_A_B|HCP",-3.351034031,-4.768052696,4.768052696
"Y6Zr6","hollow|A_B_B|HCP",-3.353975037,-4.770993702,4.770993702
"Ta6Ti6","hollow|A_B_B|FCC",-3.355785139,-4.772803804,4.772803804
"Ti6Zr6","hollow|A_B_B|FCC",-3.359037715,-4.77605638,4.77605638
"Hf6Nb6","hollow|A_A_B|FCC",-3.36248254,-4.779501205,4.779501205
"Sc6Ta6","hollow|A_A_B|FCC",-3.363343917,-4.780362582,4.780362582
"La6Y6","hollow|A_B_B|HCP",-3.372638373,-4.789657038,4.789657038
"Ti6Y6","hollow|A_B_B|FCC",-3.37854991,-4.795568575,4.795568575
"Ti6Zr6","hollow|A_A_B|FCC",-3.38618937,-4.803208035,4.803208035
"Sc6Zr6","hollow|A_A_B|HCP",-3.387287758,-4.804306423,4.804306423
"Ti6Y6","hollow|A_B_B|HCP",-3.393847878,-4.810866543,4.810866543
"La6Sc6","hollow|A_B_B|HCP",-3.410983295,-4.82800196,4.82800196
"La6Y6","hollow|A_B_B|FCC",-3.414582408,-4.831601073,4.831601073
"Zr12","hollow|A_A_A|FCC",-3.425847785,-4.84286645,4.84286645
"Hf6La6","hollow|A_A_B|FCC",-3.432626413,-4.849645078,4.849645078
"Hf6Y6","hollow|A_B_B|HCP",-3.435192719,-4.852211384,4.852211384
"Y6Zr6","hollow|A_A_B|FCC",-3.437227858,-4.854246523,4.854246523
"La6Sc6","hollow|A_B_B|FCC",-3.438166515,-4.85518518,4.85518518
"Ti12","hollow|A_A_A|FCC",-3.455084921,-4.872103586,4.872103586
"Y6Zr6","hollow|A_B_B|FCC",-3.459214656,-4.876233321,4.876233321
"Hf6Ta6","hollow|A_A_B|FCC",-3.462855403,-4.879874068,4.879874068
"Sc6Zr6","hollow|A_B_B|FCC",-3.464401282,-4.881419947,4.881419947
"Ti6Y6","hollow|A_A_B|FCC",-3.471255149,-4.888273814,4.888273814
"Sc6Ti6","hollow|A_A_B|HCP",-3.472570548,-4.889589213,4.889589213
"Ti6Y6","hollow|A_A_B|HCP",-3.47983762,-4.896856285,4.896856285
"Hf6Zr6","hollow|A_B_B|FCC",-3.482477668,-4.899496333,4.899496333
"Hf6Sc6","hollow|A_B_B|HCP",-3.487094488,-4.904113153,4.904113153
"Hf6Ti6","hollow|A_B_B|FCC",-3.492598262,-4.909616927,4.909616927
"Sc6Ti6","hollow|A_B_B|HCP",-3.511154657,-4.928173322,4.928173322
"Sc6Ti6","hollow|A_A_B|FCC",-3.529919219,-4.946937884,4.946937884
"Sc6Zr6","hollow|A_A_B|FCC",-3.538077601,-4.955096266,4.955096266
"Sc6Ti6","hollow|A_B_B|FCC",-3.539837089,-4.956855754,4.956855754
"Hf6Y6","hollow|A_B_B|FCC",-3.549843803,-4.966862468,4.966862468
"Hf6Sc6","hollow|A_A_B|HCP",-3.567035003,-4.984053668,4.984053668
"Hf6Ti6","hollow|A_A_B|FCC",-3.571118343,-4.988137008,4.988137008
"Hf6Zr6","hollow|A_A_B|FCC",-3.60323213,-5.020250795,5.020250795
"Hf6Y6","hollow|A_A_B|HCP",-3.60980572,-5.026824385,5.026824385
"Sc6Y6","hollow|A_B_B|FCC",-3.625250493,-5.042269158,5.042269158
"Y12","hollow|A_A_A|FCC",-3.62765802,-5.044676685,5.044676685
"Y12","hollow|A_A_A|HCP",-3.648769292,-5.065787957,5.065787957
"Hf6Sc6","hollow|A_B_B|FCC",-3.660853324,-5.077871989,5.077871989
"Sc6Y6","hollow|A_A_B|FCC",-3.675933873,-5.092952538,5.092952538
"Sc6Y6","hollow|A_B_B|HCP",-3.685153226,-5.102171891,5.102171891
"Sc12","hollow|A_A_A|FCC",-3.6918909,-5.108909565,5.108909565
"Hf6Y6","hollow|A_A_B|FCC",-3.692015392,-5.109034057,5.109034057
"Hf6Sc6","hollow|A_A_B|FCC",-3.695666616,-5.112685281,5.112685281
"Sc6Y6","hollow|A_A_B|HCP",-3.724476805,-5.14149547,5.14149547
"Hf12","hollow|A_A_A|FCC",-3.730901957,-5.147920622,5.147920622
"Sc12","hollow|A_A_A|HCP",-3.751788326,-5.168806991,5.168806991
