surface,site,reaction energy (eV),reaction energy difference (eV),absolute reaction energy difference (eV)
La6Sc6,hollow|A_A_B|HCP,-0.840083584,-0.527769552,0.527769552
Ta6V6,top|B,0.215667768,0.5279818,0.5279818
Sc6Tc6,bridge|B_B|A,-0.840314337,-0.528000305,0.528000305
Nb6Ta6,hollow|A_A_B|FCC,-0.841050949,-0.528736917,0.528736917
Au6V6,hollow|A_A_B|HCP,0.216879491,0.529193523,0.529193523
Au6Nb6,hollow|A_A_B|HCP,0.217340724,0.529654756,0.529654756
Y12,top|A,0.217378548,0.52969258,0.52969258
V6W6,hollow|A_A_B|FCC,-0.842089063,-0.529775031,0.529775031
Hf6Mo6,hollow|A_A_B|FCC,-0.842482132,-0.5301681,0.5301681
Nb6Ti6,hollow|A_A_B|FCC,-0.843196295,-0.530882263,0.530882263
Ag6Os6,bridge|A_A|A,0.218940754,0.531254786,0.531254786
La6W6,bridge|B_B|A,-0.843988282,-0.53167425,0.53167425
Os6Zn6,hollow|A_A_B|FCC,0.219613827,0.531927859,0.531927859
La6Nb6,bridge|B_B|B,-0.844618362,-0.53230433,0.53230433
Os6Zn6,hollow|A_B_B|FCC,0.220340235,0.532654267,0.532654267
La6Y6,hollow|A_B_B|FCC,-0.846777041,-0.534463009,0.534463009
Nb6Os6,top|A,0.223389543,0.535703575,0.535703575
Ir6La6,hollow-tilt|A_B_B|FCC,-0.848195706,-0.535881674,0.535881674
Hf6Ti6,top|B,0.223814993,0.536129025,0.536129025
Cd6Hf6,bridge|B_B|A,-0.849589473,-0.537275441,0.537275441
Fe6Hf6,hollow|A_B_B|FCC,-0.850113292,-0.53779926,0.53779926
La6Re6,top-tilt|B,-0.85028935,-0.537975318,0.537975318
Ta6V6,hollow|A_B_B|HCP,-0.850539559,-0.538225527,0.538225527
Ag6Os6,bridge|B_B|B,0.226217486,0.538531518,0.538531518
Re6Tc6,top|B,0.226550281,0.538864313,0.538864313
Mo6Nb6,hollow|A_A_B|HCP,-0.851336308,-0.539022276,0.539022276
Cd6Ta6,bridge|B_B|A,-0.851386377,-0.539072345,0.539072345
Au6Mo6,top|A,0.227891802,0.540205834,0.540205834
Cr6V6,hollow|A_B_B|HCP,-0.852662591,-0.540348559,0.540348559
Pd6Y6,top|A,0.228425282,0.540739314,0.540739314
Hf6W6,hollow|A_A_B|FCC,-0.853766285,-0.541452253,0.541452253
V6W6,hollow|A_B_B|HCP,-0.854151054,-0.541837022,0.541837022
Ta6Y6,hollow|A_B_B|HCP,-0.854621266,-0.542307234,0.542307234
La6W6,bridge-tilt|B_B|A,-0.856283338,-0.543969306,0.543969306
Ti6Y6,hollow|A_A_B|HCP,-0.856675998,-0.544361966,0.544361966
Sc6V6,bridge|B_B|A,-0.856917635,-0.544603603,0.544603603
Au6Cu6,hollow|A_B_B|HCP,0.232317326,0.544631358,0.544631358
La6Ta6,bridge|B_B|A,-0.857171789,-0.544857757,0.544857757
Hg6La6,4fold|A_A_B_B,0.233785244,0.546099276,0.546099276
Nb6Y6,hollow|A_A_B|FCC,-0.858490181,-0.546176149,0.546176149
Cr6Ti6,bridge|A_A|B,-0.858848691,-0.546534659,0.546534659
La6Mo6,bridge|B_B|B,-0.859018082,-0.54670405,0.54670405
Sc6V6,hollow|A_A_B|HCP,-0.859307339,-0.546993307,0.546993307
Mo6Ti6,hollow|A_B_B|HCP,-0.860625594,-0.548311562,0.548311562
Ti6W6,hollow|A_A_B|FCC,-0.861169278,-0.548855246,0.548855246
Hg6Ti6,hollow-tilt|A_A_B|FCC,0.236667066,0.548981098,0.548981098
Cr6Ti6,bridge|B_B|A,-0.86205841,-0.549744378,0.549744378
La6Ta6,bridge-tilt|B_B|A,-0.862257461,-0.549943429,0.549943429
Mo6Ti6,hollow|A_A_B|HCP,-0.862350524,-0.550036492,0.550036492
W12,hollow|A_A_A|HCP,-0.863439932,-0.5511259,0.5511259
Mo6V6,hollow|A_B_B|HCP,-0.865465411,-0.553151379,0.553151379
Au6Y6,top|B,0.241363614,0.553677646,0.553677646
Tc6Y6,4fold|A_A_B_B,-0.866000931,-0.553686899,0.553686899
W6Y6,top|B,0.242068389,0.554382421,0.554382421
Sc6W6,hollow|A_B_B|FCC,-0.86722694,-0.554912908,0.554912908
Ta6Zr6,hollow|A_B_B|FCC,-0.867350071,-0.555036039,0.555036039
Cr6Fe6,top|A,0.243372223,0.555686255,0.555686255
Re6Ta6,hollow|A_B_B|FCC,-0.868031989,-0.555717957,0.555717957
Hg6Zr6,hollow|A_A_B|FCC,0.243429366,0.555743398,0.555743398
Ti12,top|A,0.243860667,0.556174699,0.556174699
Hf6Mo6,hollow|A_A_B|HCP,-0.869518547,-0.557204515,0.557204515
Mo6Zr6,hollow|A_A_B|FCC,-0.870364004,-0.558049972,0.558049972
Mo6Zr6,hollow|A_B_B|FCC,-0.87168743,-0.559373398,0.559373398
La6Mo6,bridge|A_A|B,-0.872222406,-0.559908374,0.559908374
Nb6Sc6,hollow|A_B_B|HCP,-0.872307033,-0.559993001,0.559993001
Hg6Ti6,hollow-tilt|A_A_B|HCP,0.247824957,0.560138989,0.560138989
Y6Zn6,top|B,0.248131766,0.560445798,0.560445798
Ru6V6,top|B,0.248411227,0.560725259,0.560725259
Nb6V6,hollow|A_B_B|FCC,-0.873371679,-0.561057647,0.561057647
Nb12,hollow|A_A_A|FCC,-0.873487191,-0.561173159,0.561173159
Ta6W6,hollow|A_A_B|FCC,-0.874400269,-0.562086237,0.562086237
Cr6Nb6,hollow|A_B_B|FCC,-0.877052018,-0.564737986,0.564737986
Nb6Zr6,hollow|A_B_B|HCP,-0.877374473,-0.565060441,0.565060441
Cr12,hollow|A_A_A|HCP,-0.877451345,-0.565137313,0.565137313
Hf6Zr6,top|A,0.252911854,0.565225886,0.565225886
Ti6Y6,hollow|A_B_B|FCC,-0.877677744,-0.565363712,0.565363712
Cr12,hollow|A_A_A|FCC,-0.878578305,-0.566264273,0.566264273
Ag6Cu6,bridge|A_B|B,0.254191877,0.566505909,0.566505909
Cr6V6,hollow|A_A_B|HCP,-0.878866745,-0.566552713,0.566552713
La6Zr6,bridge|B_B|A,-0.87913505,-0.566821018,0.566821018
W12,hollow|A_A_A|FCC,-0.879511383,-0.567197351,0.567197351
La6Zr6,hollow|A_B_B|FCC,-0.879774517,-0.567460485,0.567460485
Mo6Sc6,hollow|A_A_B|HCP,-0.880356841,-0.568042809,0.568042809
Mo6Sc6,hollow|A_A_B|HCP,-0.880356841,-0.568042809,0.568042809
Mo6Sc6,hollow|A_A_B|HCP,-0.880356841,-0.568042809,0.568042809
Ru6Y6,hollow-tilt|A_B_B|FCC,-0.880877531,-0.568563499,0.568563499
Cd6Fe6,top|B,0.256538179,0.568852211,0.568852211
Ti6W6,hollow|A_A_B|HCP,-0.882114424,-0.569800392,0.569800392
Nb6Ta6,hollow|A_B_B|FCC,-0.882166534,-0.569852502,0.569852502
Hf6Nb6,hollow|A_A_B|FCC,-0.882235243,-0.569921211,0.569921211
Nb6V6,hollow|A_A_B|HCP,-0.882277692,-0.56996366,0.56996366
Ru6Y6,hollow-tilt|A_A_B|FCC,-0.882279733,-0.569965701,0.569965701
Hf6Tc6,hollow|A_A_B|FCC,-0.882561779,-0.570247747,0.570247747
Nb6Re6,hollow|A_A_B|FCC,-0.883223832,-0.5709098,0.5709098
La6Ta6,bridge|B_B|B,-0.886516818,-0.574202786,0.574202786
Sc6Ta6,hollow|A_A_B|FCC,-0.886857232,-0.5745432,0.5745432
Os6Sc6,bridge|A_A|B,-0.88748255,-0.575168518,0.575168518
Nb6Ti6,hollow|A_B_B|FCC,-0.8877548,-0.575440768,0.575440768
Pd6Zn6,hollow|A_B_B|FCC,0.264066888,0.57638092,0.57638092
Hf6W6,hollow|A_B_B|HCP,-0.888731552,-0.57641752,0.57641752
Zr12,hollow|A_A_A|FCC,-0.889286528,-0.576972496,0.576972496
Ta6W6,hollow|A_A_B|HCP,-0.889846403,-0.577532371,0.577532371
Ta6Zr6,hollow|A_A_B|FCC,-0.890908463,-0.578594431,0.578594431
Hf6Ir6,top|A,0.267167489,0.579481521,0.579481521
Hf6Pt6,hollow|A_B_B|HCP,0.267645049,0.579959081,0.579959081
Y6Zr6,hollow|A_A_B|FCC,-0.892379646,-0.580065614,0.580065614
Ti6Zr6,hollow|A_B_B|FCC,-0.893045237,-0.580731205,0.580731205
Ti6V6,hollow|A_A_B|FCC,-0.893312589,-0.580998557,0.580998557
Cd6Pd6,hollow-tilt|A_A_B|FCC,0.268977182,0.581291214,0.581291214
Hf6La6,bridge|A_A|B,-0.896784217,-0.584470185,0.584470185
La6Ti6,hollow-tilt|A_A_B|HCP,-0.897293614,-0.584979582,0.584979582
Hf6La6,hollow|A_A_B|FCC,-0.897437562,-0.58512353,0.58512353
W6Y6,bridge|A_A|A,-0.897556068,-0.585242036,0.585242036
Ag6Fe6,top|B,0.273434679,0.585748711,0.585748711
Cu6Pd6,top|B,0.275414443,0.587728475,0.587728475
Ti6V6,hollow|A_B_B|FCC,-0.900235029,-0.587920997,0.587920997
Cu6Hf6,bridge|B_B|A,-0.900437073,-0.588123041,0.588123041
Hf6V6,hollow|A_B_B|HCP,-0.901478045,-0.589164013,0.589164013
V6W6,hollow|A_A_B|HCP,-0.902072614,-0.589758582,0.589758582
Y12,hollow|A_A_A|HCP,-0.902642692,-0.59032866,0.59032866
Hf6Nb6,hollow|A_A_B|HCP,-0.903139572,-0.59082554,0.59082554
Ta6Y6,bridge|A_A|B,-0.903475633,-0.591161601,0.591161601
Nb6W6,hollow|A_B_B|HCP,-0.903549375,-0.591235343,0.591235343
Hf6Ta6,hollow|A_B_B|FCC,-0.903726794,-0.591412762,0.591412762
Y6Zr6,hollow|A_B_B|HCP,-0.905067498,-0.592753466,0.592753466
Ti6Zr6,hollow|A_A_B|HCP,-0.905587372,-0.59327334,0.59327334
Ta6V6,hollow|A_A_B|HCP,-0.90637555,-0.594061518,0.594061518
Cr6Ta6,hollow|A_B_B|FCC,-0.906448748,-0.594134716,0.594134716
Tc6Zr6,hollow|A_A_B|FCC,-0.90718917,-0.594875138,0.594875138
Sc6V6,bridge|B_B|B,-0.907914489,-0.595600457,0.595600457
Hf12,top|A,0.283894463,0.596208495,0.596208495
Tc6Zr6,hollow|A_B_B|FCC,-0.908698586,-0.596384554,0.596384554
Cr6Sc6,bridge|A_A|B,-0.90919288,-0.596878848,0.596878848
Hg6Ti6,hollow|A_A_B|FCC,0.285012035,0.597326067,0.597326067
Hf6Zr6,hollow|A_B_B|FCC,-0.910451815,-0.598137783,0.598137783
Ti6Zr6,hollow|A_A_B|FCC,-0.911505304,-0.599191272,0.599191272
Os6Ti6,hollow|A_A_B|FCC,-0.912607093,-0.600293061,0.600293061
Os6Ti6,hollow|A_B_B|FCC,-0.912795531,-0.600481499,0.600481499
Cr6Ru6,top|A,0.288241346,0.600555378,0.600555378
Hf6Y6,hollow|A_A_B|HCP,-0.913387787,-0.601073755,0.601073755
Ta6W6,hollow|A_B_B|HCP,-0.913591464,-0.601277432,0.601277432
Sc6Ta6,hollow|A_B_B|FCC,-0.913903987,-0.601589955,0.601589955
Fe6Ru6,top|A,0.289849674,0.602163706,0.602163706
Sc6V6,hollow|A_B_B|HCP,-0.915210134,-0.602896102,0.602896102
Ag6La6,top|B,0.291687803,0.604001835,0.604001835
Nb6Y6,hollow|A_A_B|HCP,-0.917184183,-0.604870151,0.604870151
W6Zr6,hollow|A_A_B|HCP,-0.918433322,-0.60611929,0.60611929
Nb6V6,hollow|A_B_B|HCP,-0.918787342,-0.60647331,0.60647331
Ta6Ti6,hollow|A_B_B|FCC,-0.920146687,-0.607832655,0.607832655
Ta6Ti6,hollow|A_A_B|FCC,-0.921003709,-0.608689677,0.608689677
Sc6Ta6,hollow|A_A_B|HCP,-0.92295531,-0.610641278,0.610641278
Fe6Pt6,bridge|A_A|B,0.298523031,0.610837063,0.610837063
Hf6Y6,hollow|A_B_B|FCC,-0.923496408,-0.611182376,0.611182376
Ta6Zr6,hollow|A_B_B|HCP,-0.92541209,-0.613098058,0.613098058
Cu6Zn6,hollow|A_B_B|HCP,0.301313286,0.613627318,0.613627318
Ti6W6,hollow|A_B_B|HCP,-0.92607836,-0.613764328,0.613764328
Au6Cu6,hollow|A_A_B|HCP,0.301467439,0.613781471,0.613781471
Cu6Y6,top|B,0.302479566,0.614793598,0.614793598
Y6Zr6,hollow|A_B_B|FCC,-0.927178653,-0.614864621,0.614864621
Ti6V6,hollow|A_A_B|HCP,-0.927591857,-0.615277825,0.615277825
Au6La6,4fold|A_A_B_B,0.303221893,0.615535925,0.615535925
Ti6Y6,hollow|A_A_B|FCC,-0.9296255,-0.617311468,0.617311468
W6Y6,bridge-tilt|A_A|B,-0.932111668,-0.619797636,0.619797636
Cr6Ir6,top|A,0.307713812,0.620027844,0.620027844
W6Y6,hollow-tilt|A_A_B|HCP,-0.932389088,-0.620075056,0.620075056
Sc6Zr6,hollow|A_B_B|FCC,-0.933073047,-0.620759015,0.620759015
Sc6Y6,hollow|A_A_B|FCC,-0.933219172,-0.62090514,0.62090514
Zr12,top|A,0.309042952,0.621356984,0.621356984
Hf6Ta6,hollow|A_A_B|FCC,-0.935203834,-0.622889802,0.622889802
Ir6Zr6,top|B,0.311617285,0.623931317,0.623931317
Ni6Os6,top|A,0.312019333,0.624333365,0.624333365
Co6Hf6,top|B,0.31210328,0.624417312,0.624417312
Sc6Ti6,hollow|A_B_B|HCP,-0.937010398,-0.624696366,0.624696366
Nb6Ti6,hollow|A_B_B|HCP,-0.937078698,-0.624764666,0.624764666
Re6Ti6,hollow|A_B_B|HCP,-0.937389452,-0.62507542,0.62507542
Nb6Zr6,hollow|A_A_B|HCP,-0.937619388,-0.625305356,0.625305356
Hf6Ti6,hollow|A_B_B|HCP,-0.938004021,-0.625689989,0.625689989
Mn6Zn6,hollow|A_B_B|FCC,0.313587933,0.625901965,0.625901965
Cd6Ru6,hollow-tilt|A_A_B|FCC,0.313624941,0.625938973,0.625938973
Cu6Zn6,hollow|A_B_B|FCC,0.314807956,0.627121988,0.627121988
Cr6Ti6,hollow|A_A_B|FCC,-0.939730448,-0.627416416,0.627416416
Au6La6,bridge|A_A|B,0.315802396,0.628116428,0.628116428
Hf6Nb6,hollow|A_B_B|HCP,-0.940494271,-0.628180239,0.628180239
Mo6Re6,top|A,0.316285126,0.628599158,0.628599158
Cr6Ti6,hollow|A_B_B|FCC,-0.941223808,-0.628909776,0.628909776
Hg6Sc6,top-tilt|B,0.316608669,0.628922701,0.628922701
Au6Cu6,hollow|A_A_B|FCC,0.317195483,0.629509515,0.629509515
Os6Y6,4fold|A_A_B_B,-0.942132805,-0.629818773,0.629818773
Nb6Sc6,hollow|A_A_B|HCP,-0.942171445,-0.629857413,0.629857413
Nb12,hollow|A_A_A|HCP,-0.943553103,-0.631239071,0.631239071
Sc6Zr6,hollow|A_A_B|FCC,-0.943913246,-0.631599214,0.631599214
Ag6Au6,bridge|A_A|B,0.319611853,0.631925885,0.631925885
Ir6Zn6,4fold|A_A_B_B,0.319697569,0.632011601,0.632011601
Ag6Au6,bridge|B_B|A,0.319847232,0.632161264,0.632161264
Ag6Au6,hollow|A_B_B|FCC,0.319901655,0.632215687,0.632215687
Au6Fe6,hollow|A_A_B|HCP,0.32012506,0.632439092,0.632439092
Ag6Au6,hollow|A_B_B|HCP,0.321077867,0.633391899,0.633391899
Sc6Zr6,hollow|A_A_B|HCP,-0.945818995,-0.633504963,0.633504963
Hf6Zr6,hollow|A_A_B|FCC,-0.946379821,-0.634065789,0.634065789
Hf6Ti6,hollow|A_B_B|FCC,-0.946481048,-0.634167016,0.634167016
Au12,hollow|A_A_A|FCC,0.322403197,0.634717229,0.634717229
La6Nb6,top-tilt|A,0.322490546,0.634804578,0.634804578
La6Os6,hollow-tilt|A_A_B|FCC,-0.94854612,-0.636232088,0.636232088
Co6Zr6,top|B,0.325127465,0.637441497,0.637441497
Y6Zr6,hollow|A_A_B|HCP,-0.950013085,-0.637699053,0.637699053
Ta12,hollow|A_A_A|FCC,-0.951701144,-0.639387112,0.639387112
Nb6Ta6,hollow|A_A_B|HCP,-0.952307277,-0.639993245,0.639993245
Sc12,hollow|A_A_A|HCP,-0.953376004,-0.641061972,0.641061972
Sc6Ti6,hollow|A_A_B|FCC,-0.953797236,-0.641483204,0.641483204
V12,hollow|A_A_A|FCC,-0.954071935,-0.641757903,0.641757903
Ti12,hollow|A_A_A|FCC,-0.956476197,-0.644162165,0.644162165
Ta6Tc6,top|A,0.333463264,0.645777296,0.645777296
Hf6Y6,hollow|A_B_B|HCP,-0.958903725,-0.646589693,0.646589693
Cr6Zr6,hollow|A_B_B|FCC,-0.959658569,-0.647344537,0.647344537
Nb6Ti6,hollow|A_A_B|HCP,-0.959663194,-0.647349162,0.647349162
Hf6Ta6,hollow|A_A_B|HCP,-0.959748774,-0.647434742,0.647434742
Ti6V6,hollow|A_B_B|HCP,-0.959918845,-0.647604813,0.647604813
Hf6Os6,hollow|A_A_B|FCC,-0.960070685,-0.647756653,0.647756653
Hg6Y6,top|B,0.335700856,0.648014888,0.648014888
Sc6Y6,hollow|A_B_B|HCP,-0.961195059,-0.648881027,0.648881027
Hf6Ti6,hollow|A_A_B|FCC,-0.962320794,-0.650006762,0.650006762
Ag12,hollow|A_A_A|FCC,0.338155323,0.650469355,0.650469355
Ti6Y6,hollow|A_B_B|HCP,-0.963137408,-0.650823376,0.650823376
Sc6Ti6,hollow|A_B_B|FCC,-0.966593934,-0.654279902,0.654279902
V6Zr6,hollow|A_B_B|FCC,-0.96690496,-0.654590928,0.654590928
Hf6Sc6,hollow|A_B_B|HCP,-0.967033398,-0.654719366,0.654719366
Au6Sc6,hollow|A_A_B|HCP,0.343589164,0.655903196,0.655903196
Au6Sc6,bridge|A_A|B,0.343858149,0.656172181,0.656172181
Hf6Zr6,top|B,0.3445251,0.656839132,0.656839132
Hg6Nb6,hollow|A_A_B|FCC,0.344905243,0.657219275,0.657219275
Y12,hollow|A_A_A|FCC,-0.970131958,-0.657817926,0.657817926
Hg6Nb6,hollow|A_B_B|FCC,0.346274248,0.65858828,0.65858828
Ta6Y6,hollow|A_A_B|HCP,-0.971051567,-0.658737535,0.658737535
Sc6Zr6,hollow|A_B_B|HCP,-0.971857976,-0.659543944,0.659543944
Ag6Au6,hollow|A_A_B|FCC,0.347848562,0.660162594,0.660162594
Nb6Ta6,hollow|A_B_B|HCP,-0.972541526,-0.660227494,0.660227494
Sc6W6,hollow|A_B_B|HCP,-0.972873505,-0.660559473,0.660559473
Ta6Ti6,hollow|A_B_B|HCP,-0.975464165,-0.663150133,0.663150133
Hf6Zr6,hollow|A_A_B|HCP,-0.975953562,-0.66363953,0.66363953
V6Zr6,hollow|A_A_B|FCC,-0.976652078,-0.664338046,0.664338046
Hf6Y6,hollow|A_A_B|FCC,-0.979383012,-0.66706898,0.66706898
Ag12,hollow|A_A_A|HCP,0.355347475,0.667661507,0.667661507
Hf6Sc6,hollow|A_A_B|HCP,-0.981801424,-0.669487392,0.669487392
Hf6Sc6,hollow|A_B_B|FCC,-0.981890133,-0.669576101,0.669576101
Au6Ti6,hollow|A_A_B|HCP,0.357374315,0.669688347,0.669688347
Au6Y6,bridge|A_A|B,0.357846025,0.670160057,0.670160057
Cr6Ta6,top|B,0.358895023,0.671209055,0.671209055
Os6Zr6,hollow-tilt|A_A_B|FCC,-0.984265279,-0.671951247,0.671951247
Os6Zr6,hollow-tilt|A_B_B|FCC,-0.98445467,-0.672140638,0.672140638
Cr6Hf6,hollow|A_B_B|FCC,-0.985095634,-0.672781602,0.672781602
Cr6Hf6,hollow|A_B_B|FCC,-0.985095634,-0.672781602,0.672781602
Cr6Hf6,hollow|A_B_B|FCC,-0.985095634,-0.672781602,0.672781602
Sc6Ti6,hollow|A_A_B|HCP,-0.98659539,-0.674281358,0.674281358
Sc6Y6,hollow|A_B_B|FCC,-0.987603707,-0.675289675,0.675289675
Os6Sc6,hollow|A_B_B|FCC,-0.988705904,-0.676391872,0.676391872
Mo12,hollow|A_A_A|HCP,-0.989087,-0.676772968,0.676772968
Hf6Ta6,hollow|A_B_B|HCP,-0.989298568,-0.676984536,0.676984536
Ta6Zr6,hollow|A_A_B|HCP,-0.990126339,-0.677812307,0.677812307
Hf12,hollow|A_A_A|HCP,-0.990286206,-0.677972174,0.677972174
Hf6Sc6,hollow|A_A_B|FCC,-0.992279712,-0.67996568,0.67996568
Zr12,hollow|A_A_A|HCP,-0.992339168,-0.680025136,0.680025136
Re6Y6,top-tilt|B,0.369483789,0.681797821,0.681797821
Ag6Os6,hollow-tilt|A_B_B|HCP,0.369598485,0.681912517,0.681912517
Ag6Os6,hollow-tilt|A_A_B|HCP,0.369796176,0.682110208,0.682110208
Cr6Os6,top|A,0.370425711,0.682739743,0.682739743
Hf6Re6,hollow|A_A_B|FCC,-0.995218133,-0.682904101,0.682904101
Cd6Cu6,hollow-tilt|A_A_B|FCC,0.370696601,0.683010633,0.683010633
V12,hollow|A_A_A|HCP,-0.99566059,-0.683346558,0.683346558
Au12,hollow|A_A_A|HCP,0.371106676,0.683420708,0.683420708
Au6Y6,hollow|A_A_B|HCP,0.371146541,0.683460573,0.683460573
Hf12,hollow|A_A_A|FCC,-0.996874898,-0.684560866,0.684560866
La6Pd6,top|A,0.372900451,0.685214483,0.685214483
Au6Co6,bridge|A_A|B,0.373002493,0.685316525,0.685316525
Hf6Zr6,hollow|A_B_B|HCP,-0.999504198,-0.687190166,0.687190166
Hg6Mo6,top|B,0.37534172,0.687655752,0.687655752
Sc6Ta6,hollow|A_B_B|HCP,-1.001750906,-0.689436874,0.689436874
Fe6Hg6,top|A,0.378127485,0.690441517,0.690441517
Sc12,hollow|A_A_A|FCC,-1.003077461,-0.690763429,0.690763429
Cd6Y6,top|B,0.38134183,0.693655862,0.693655862
Re6Zr6,hollow|A_B_B|FCC,-1.009977451,-0.697663419,0.697663419
Ta6Ti6,hollow|A_A_B|HCP,-1.010037861,-0.697723829,0.697723829
Ti12,hollow|A_A_A|HCP,-1.01043746,-0.698123428,0.698123428
La12,top|A,0.387234727,0.699548759,0.699548759
Hf6V6,hollow|A_A_B|HCP,-1.012364978,-0.700050946,0.700050946
Ir6Mn6,hollow|A_A_B|HCP,0.387980591,0.700294623,0.700294623
Hf6Sc6,top|B,0.388042633,0.700356665,0.700356665
Cu6La6,top|B,0.389513545,0.701827577,0.701827577
Pd6Sc6,top|B,0.390020357,0.702334389,0.702334389
La6Ta6,top-tilt|A,0.392296725,0.704610757,0.704610757
Re6Ta6,top|B,0.393462053,0.705776085,0.705776085
Ta12,hollow|A_A_A|HCP,-1.019672595,-0.707358563,0.707358563
Au12,bridge|A_A|A,0.39593203,0.708246062,0.708246062
Nb6Tc6,top|A,0.396337071,0.708651103,0.708651103
Ag6Au6,hollow|A_A_B|HCP,0.397102664,0.709416696,0.709416696
Tc6V6,top|B,0.397896692,0.710210724,0.710210724
Ir6Mn6,bridge|A_A|B,0.398431532,0.710745564,0.710745564
Ti6Zr6,hollow|A_B_B|HCP,-1.02435513,-0.712041098,0.712041098
Os6Y6,hollow-tilt|A_B_B|FCC,-1.025804409,-0.713490377,0.713490377
Cd6La6,top|B,0.402204934,0.714518966,0.714518966
Au6Cu6,bridge|A_A|B,0.403341826,0.715655858,0.715655858
Hg6Pd6,top|B,0.40942425,0.721738282,0.721738282
Hf6Ti6,hollow|A_A_B|HCP,-1.034150276,-0.721836244,0.721836244
Fe6Ni6,top|B,0.418085634,0.730399666,0.730399666
Au6Fe6,top|B,0.420043901,0.732357933,0.732357933
Au6Y6,top|A,0.420673845,0.732987877,0.732987877
Co6Ti6,top|B,0.42099834,0.733312372,0.733312372
Hg6Y6,hollow|A_A_B|HCP,0.423720295,0.736034327,0.736034327
Fe6Hg6,bridge-tilt|A_B|B,0.43377735,0.746091382,0.746091382
Sc6Zn6,top|A,0.436957953,0.749271985,0.749271985
Cr6Nb6,top|B,0.437008838,0.74932287,0.74932287
Ag6Zn6,hollow|A_A_B|FCC,0.439329561,0.751643593,0.751643593
Ag6Zn6,hollow|A_B_B|FCC,0.442080904,0.754394936,0.754394936
Ag6Y6,top|A,0.44578138,0.758095412,0.758095412
Ag6La6,top|A,0.447233244,0.759547276,0.759547276
Ir6Ti6,top|B,0.448923887,0.761237919,0.761237919
Sc6W6,top|A,0.449923905,0.762237937,0.762237937
Mn6Zn6,top|A,0.452097143,0.764411175,0.764411175
Nb6Sc6,top|B,0.455520063,0.767834095,0.767834095
Au6Co6,top|A,0.456825257,0.769139289,0.769139289
Mn6Zn6,hollow-tilt|A_B_B|HCP,0.45831059,0.770624622,0.770624622
Ag6Zn6,bridge|A_B|A,0.460793084,0.773107116,0.773107116
Ag12,bridge|A_A|A,0.462215151,0.774529183,0.774529183
Ag6Zn6,bridge|A_B|B,0.473424881,0.785738913,0.785738913
Mn6Zr6,top|B,0.47352189,0.785835922,0.785835922
Cd6Cu6,top|B,0.480319701,0.792633733,0.792633733
Hf6Y6,top|B,0.484828492,0.797142524,0.797142524
Fe6Zr6,top|B,0.490417982,0.802732014,0.802732014
Ag6Cu6,bridge|A_A|B,0.494698197,0.807012229,0.807012229
Nb6Re6,top|A,0.50031449,0.812628522,0.812628522
Fe6Hf6,top|B,0.500917222,0.813231254,0.813231254
Ag6Co6,bridge|A_A|B,0.502743378,0.81505741,0.81505741
Au6Fe6,top|A,0.505598669,0.817912701,0.817912701
Ag6Au6,top|B,0.508873015,0.821187047,0.821187047
Ag6Zn6,hollow|A_B_B|HCP,0.510159161,0.822473193,0.822473193
Cd6Rh6,4fold|A_A_B_B,0.510797676,0.823111708,0.823111708
Au6Cd6,bridge|A_A|B,0.515337215,0.827651247,0.827651247
Ag6Cd6,hollow|A_A_B|HCP,0.517986107,0.830300139,0.830300139
Au6Hg6,bridge|B_B|A,0.518440401,0.830754433,0.830754433
Au6Hg6,bridge|A_A|B,0.518452238,0.83076627,0.83076627
Cu12,top|A,0.520936638,0.83325067,0.83325067
Au6Zn6,bridge|A_B|A,0.524432212,0.836746244,0.836746244
Zn6Zr6,top|A,0.526466807,0.838780839,0.838780839
Ag6Cd6,hollow|A_A_B|FCC,0.532293989,0.844608021,0.844608021
Au12,top|A,0.534248174,0.846562206,0.846562206
Pt6Sc6,top|B,0.534527227,0.846841259,0.846841259
Cu6Pd6,top|A,0.538050965,0.850364997,0.850364997
Re6Y6,4fold|A_A_B_B,0.538714379,0.851028411,0.851028411
Ag6Mo6,top|A,0.540172501,0.852486533,0.852486533
Au6Zn6,bridge|A_B|B,0.542367235,0.854681267,0.854681267
Ag6Zn6,bridge|A_A|B,0.549396752,0.861710784,0.861710784
Zn12,hollow|A_A_A|FCC,0.552737221,0.865051253,0.865051253
Fe6Ni6,top|A,0.556391982,0.868706014,0.868706014
Cu6Hg6,top|A,0.55880985,0.871123882,0.871123882
Cr6Ti6,top|B,0.564801116,0.877115148,0.877115148
Cu6Zn6,top|A,0.571488586,0.883802618,0.883802618
Au6Zn6,hollow|A_B_B|HCP,0.575155456,0.887469488,0.887469488
Ag6Cd6,bridge|A_A|B,0.57755999,0.889874022,0.889874022
Zn12,bridge|A_A|A,0.579069405,0.891383437,0.891383437
Cd6Mn6,bridge|B_B|A,0.579831324,0.892145356,0.892145356
Ag6Rh6,bridge|A_A|B,0.580359089,0.892673121,0.892673121
Zn12,hollow|A_A_A|HCP,0.581275432,0.893589464,0.893589464
Au6Zn6,hollow|A_B_B|FCC,0.581448769,0.893762801,0.893762801
Cd6Zn6,hollow-tilt|A_A_B|FCC,0.582495455,0.894809487,0.894809487
Fe6Y6,top|B,0.586776894,0.899090926,0.899090926
Au6Zn6,hollow|A_A_B|FCC,0.587112274,0.899426306,0.899426306
