surface,LC,MV,EN,IE,EA,SE,DBC,DBW,DBF,DOS,WF,CN,GCN,VE,RxnE
Au6Ta6,368.975,10.53,2.13101364612922,8.666893,1.64642,485.333333333333,-2.906461622,4.018360308,0.785077413,7.511,4.869834068,3,6.95454545454545,8.45769055811492,3.478301945
Au6Ta6,368.975,10.53,1.78788155905078,8.108232,0.98421,628.166666666667,-1.446446225,4.41311081,0.604751566,7.511,4.869834068,3,7.5,6.50295723425693,1.80674786
Au6Ta6,368.975,10.53,1.78788155905078,8.108232,0.98421,628.166666666667,-1.44640964,4.413120908,0.604748055,7.511,4.869834068,3,6.95454545454545,6.50295723425693,1.890731306
Au6Tc6,340.66,9.42,1.9,7.11938,0.55,573,-1.025627901,3.742255646,0.629648178,11.48,5.29957652,2,7.33,7,2.999451115
Au6Tc6,340.66,9.42,2.09305338821582,7.821438,1.13621,496.166666666667,-1.855998635,3.485842679,0.746766467,11.48,5.29957652,3,7.5,8.1382230443977,2.898255651
Au6Tc6,340.66,9.42,2.30572236101145,8.523496,1.72242,419.333333333333,-2.664980705,3.003045586,0.860867696,11.48,5.29957652,3,6.95454545454545,9.4615249029094,3.908092148
Au6Ti6,351.45,10.425,2.14979006423207,8.42640933333333,1.56542,376.233333333333,-3.265614009,2.7913778,0.834735369,27.63,4.498966273,3,7.5,7.85142441053969,3.786971965
Au6Ti6,351.45,10.425,2.14979006423207,8.42640933333333,1.56542,376.233333333333,-3.265644268,2.791398232,0.83473908,27.63,4.498966273,3,6.95454545454545,7.85142441053969,3.62321685
Au6Ti6,351.45,10.425,1.81952650404367,7.62726466666667,0.82221,409.966666666667,-1.920210337,3.068472642,0.655110718,27.63,4.498966273,3,7.5,5.60407866131077,2.146440354
Au6Ti6,351.45,10.425,1.81952650404367,7.62726466666667,0.82221,409.966666666667,-1.920147906,3.068450967,0.655105325,27.63,4.498966273,3,6.95454545454545,5.60407866131077,2.241769859
Au6V6,355.41,9.265,2.19087876439822,8.39909833333333,1.71408666666667,386.933333333333,-3.167132,2.830131585,0.84209989,23.72,4.908096071,3,6.95454545454545,8.45769055811492,3.321192939
Au6V6,355.41,9.265,1.88974400011459,7.57264266666667,1.11954333333333,431.366666666667,-1.907299787,3.038743892,0.686279595,23.72,4.908096071,3,7.5,6.50295723425693,1.997783611
Au6V6,355.41,9.265,1.88974400011459,7.57264266666667,1.11954333333333,431.366666666667,-1.90731619,3.038757632,0.686278713,23.72,4.908096071,3,6.95454545454545,6.50295723425693,2.100642779
Au6W6,362.17,9.84,2.36,7.86403,0.81626,835,-0.834943758,4.135358696,0.552315906,12.39,5.261691295,2,7.33,6,1.719576192
Au6W6,362.17,9.84,2.47852409581566,8.77171266666667,1.81117333333333,506.666666666667,-3.091823373,3.453463918,0.838500231,12.39,5.261691295,3,7.5,8.98763734707568,3.245683526
Au6W6,362.17,9.84,2.47852409581566,8.77171266666667,1.81117333333333,506.666666666667,-3.091765182,3.453485708,0.838492323,12.39,5.261691295,3,6.95454545454545,8.98763734707568,3.005873137
Au6W6,362.17,9.84,2.41853609981843,8.31787133333333,1.31371666666667,670.833333333333,-2.021873867,3.955812743,0.702821227,12.39,5.261691295,3,7.5,7.34342046204996,1.532117784
Au6W6,362.17,9.84,2.41853609981843,8.31787133333333,1.31371666666667,670.833333333333,-2.021883484,3.95581189,0.702822491,12.39,5.261691295,3,6.95454545454545,7.34342046204996,1.684496772
Au6Y6,386.28,15.045,1.22,6.21726,0.307,391.4,-0.202833634,3.080354468,0.328828918,10.27,3.619740298,1,7.5,3,6.301029544
Au6Y6,386.28,15.045,1.55782185609233,7.22002466666667,0.97421,375.1,-2.284332071,3.366941101,0.645739102,10.27,3.619740298,3,7.5,4.62606500918274,3.416674011
Au6Y6,386.28,15.045,1.55782185609233,7.22002466666667,0.97421,375.1,-2.284353681,3.366940982,0.645741743,10.27,3.619740298,3,6.95454545454545,4.62606500918274,3.151344651
Au6Y6,386.28,15.045,1.76034087608054,7.721407,1.307815,366.95,-2.999292952,3.157815542,0.754591393,10.27,3.619740298,5,7.615384615,5.74456264653803,2.355027584
Au6Zn6,337.155,9.685,1.65,9.394197,0,126.35,-7.102217726,0.766834888,0.997700516,3.224,4.878878926,2,7.33,12,4.147175856
Au6Zn6,337.155,9.685,2.19980301266537,9.28176833333333,1.53908666666667,270.45,-4.932866633,1.974881862,0.982192297,3.224,4.878878926,3,6.95454545454545,11.323713482402,4.820968905
Au6Zr6,365.51,12.115,1.65010785949337,7.49793533333333,1.05354333333333,514.833333333333,-2.010459759,3.557455488,0.667815273,17.63,4.287672424,3,7.5,5.60407866131077,2.249844565
Cd12,297.94,13,1.69,8.99382,0,106.3,-8.882171164,1.002389758,0.997127358,5.874,4.170427895,3,7.5,12,5.363709208
Cd12,297.94,13,1.69,8.99382,0,106.3,-8.882184464,1.002376305,0.99712752,5.874,4.170427895,3,6.95454545454545,12,5.458832723
Cd6Co6,274.325,9.835,1.88,7.88101,0.662,391.2,-1.314399024,1.087881473,0.489917078,15.75,4.539048363,2,7.33,9,2.339204845
Cd6Co6,274.325,9.835,1.751097868927,8.62288333333333,0.220666666666667,201.266666666667,-6.218238588,2.293039958,0.495691077,15.75,4.539048363,3,6.95454545454545,10.9027235569928,3.946202099
Cd6Cu6,329.715,10.055,1.9,7.72638,1.235,313.1,-2.481359542,0.904693603,0.981120432,2.47,4.532363816,2,7.33,11,3.628236398
Cd6Cu6,329.715,10.055,1.75728554532174,8.57134,0.411666666666667,175.233333333333,-6.590122461,3.043983372,0.991245472,2.47,4.532363816,3,6.95454545454545,11.6569533665029,5.105211402
Cd6Fe6,292.295,10.045,1.83,7.9024681,0.151,360.8,-1.153067754,1.02617666,0.504456633,7.565,4.529892786,2,7.33,8,2.384112336
Cd6Fe6,292.295,10.045,1.73543425805479,8.63003603333333,0.050333333333333,191.133333333333,-6.195384661,2.151379473,0.500951619,7.565,4.529892786,3,6.95454545454545,10.4829655768356,3.682758896
Cd6Fe6,292.295,10.045,1.73543425805479,8.63003603333333,0.050333333333333,191.133333333333,-6.195398802,2.151416495,0.500953062,7.565,4.529892786,3,7.5,10.4829655768356,3.628797225
Cd6Hf6,308.79,13.22,1.54847995275536,8.27090333333333,0.004666666666667,289.366666666667,-6.447134027,4.286293241,0.852289245,19.77,4.315376315,3,7.5,8.32033529220762,3.721574302
Cd6Hf6,308.79,13.22,1.54847995275536,8.27090333333333,0.004666666666667,289.366666666667,-6.446941418,4.286516883,0.852266436,19.77,4.315376315,3,6.95454545454545,8.32033529220762,3.592888539
Cd6Hf6,308.79,13.22,1.41881074797944,7.54798666666667,0.009333333333333,472.433333333333,-3.741434613,5.121099088,0.66810453,19.77,4.315376315,3,7.5,5.76899828122963,1.844507192
Cd6Hf6,308.79,13.22,1.41881074797944,7.54798666666667,0.009333333333333,472.433333333333,-3.74149576,5.121101791,0.668108528,19.77,4.315376315,3,6.95454545454545,5.76899828122963,1.892816106
Cd6Hg6,299.22,13.545,1.78758952719638,9.475048,0,91.3633333333333,-7.822421151,1.130870497,0.997720046,2.402,4.179511537,3,7.5,12,4.98544553
Cd6Hg6,299.22,13.545,1.78758952719638,9.475048,0,91.3633333333333,-7.822409539,1.130886257,0.997719868,2.402,4.179511537,3,6.95454545454545,12,5.045343772
Cd6Ir6,340.92,10.76,2.2,8.96702,1.5638,586,-1.527138562,1.997897859,0.837894833,15.17,4.798636258,2,7.33,9,1.615074818
Cd6Ir6,340.92,10.76,2.2,8.96702,1.5638,586,-1.527082417,1.997922309,0.83789256,15.17,4.798636258,1,7.5,9,3.179521359
Cd6La6,337.57,17.695,1.1,5.5769,0.47,406.2,-0.531633142,2.681331321,0.500253985,15.01,3.414327382,1,7.5,3,5.838837114
Cd6La6,337.57,17.695,1.26927977018798,6.71587333333333,0.313333333333333,306.233333333333,-5.113899947,4.529202177,0.779793084,15.01,3.414327382,3,7.5,4.7622031559046,2.837542564
Cd6La6,337.57,17.695,1.3634515026212,7.28536,0.235,256.25,-6.402298698,4.086223169,0.858329346,15.01,3.414327382,5,7.615384615,6,1.922794344
Cd6Mn6,594.595,10.175,1.55,7.434038,0,233.2,-1.022815569,1.149690886,0.510954783,10.86,4.375860903,2,7.33,7,2.722961821
Cd6Mo6,306.32,11.19,2.16,7.09243,0.748,636,-0.545494902,3.584035364,0.567162722,11.07,4.690440622,2,7.33,6,1.940358884
Cd6Mo6,306.32,11.19,2.16,7.09243,0.748,636,-0.545494902,3.584035364,0.567162722,11.07,4.690440622,2,7.33,6,2.002342199
Cd6Mo6,306.32,11.19,1.83404105642219,8.36002333333333,0.249333333333333,282.866666666667,-6.042911711,4.417464873,0.862719036,11.07,4.690440622,3,6.95454545454545,9.5244063118092,3.158017563
Cd6Nb6,313.99,11.915,1.65945111770358,8.24883,0.305333333333333,309.8,-6.12462731,4.339766314,0.856302489,12.28,4.511302775,3,7.5,8.96280949311433,3.471302225
Cd6Nb6,313.99,11.915,1.65945111770358,8.24883,0.305333333333333,309.8,-6.125626278,4.339054052,0.856400065,12.28,4.511302775,3,6.95454545454545,8.96280949311433,3.311658886
Cd6Nb6,313.99,11.915,1.62945444499861,7.50384,0.610666666666667,513.3,-3.426167265,4.932820117,0.694129252,12.28,4.511302775,3,7.5,6.69432950082169,2.063188758
Cd6Nb6,313.99,11.915,1.62945444499861,7.50384,0.610666666666667,513.3,-3.426154855,4.932803449,0.694129711,12.28,4.511302775,3,6.95454545454545,6.69432950082169,1.928084101
Cd6Nb6,313.99,11.915,1.65945111770358,8.24883,0.305333333333333,309.8,-6.125626278,4.339054052,0.856400065,12.28,4.511302775,3,6.95454545454545,8.96280949311433,3.478986448
Cd6Ni6,325.17,9.795,1.91,7.639878,1.156,395.2,-0.927818906,0.779839731,0.458058229,5.39,4.650906069,2,7.33,10,2.707291194
Cd6Ni6,325.17,9.795,1.76036310948176,8.542506,0.385333333333333,202.6,-5.9790526,2.607380366,0.484824003,5.39,4.650906069,3,6.95454545454545,11.2924323465723,4.430241461
Cd6Os6,285.69,10.71,2.2,8.43823,1.1,661,-1.544590212,3.922778476,0.71017435,18.39,4.695990923,1,7.5,8,3.414860237
Cd6Os6,285.69,10.71,2.2,8.43823,1.1,661,-1.544485728,3.922641988,0.710172721,18.39,4.695990923,2,7.33,8,1.993177405
Cd6Pd6,343.505,10.78,2.2,8.336839,0.562,396.7,-1.971751142,1.374386225,0.947424886,5.866,4.643512336,2,7.33,10,4.242661011
Cd6Pd6,343.505,10.78,1.84529312352288,8.77482633333333,0.187333333333333,203.1,-6.325498997,3.261917257,0.980592473,5.866,4.643512336,3,7.5,11.2924323465723,5.147967833
Cd6Pd6,343.505,10.78,1.84529312352288,8.77482633333333,0.187333333333333,203.1,-6.325506854,3.261908466,0.980592832,5.866,4.643512336,3,6.95454545454545,11.2924323465723,5.078012263
Cd6Pt6,345.18,11.045,2.28,8.95883,2.128,510,-1.893255884,1.665079626,0.928366026,7.281,4.923061134,2,7.33,10,3.265591918
Cd6Pt6,345.18,11.045,1.86739454323688,8.98215666666667,0.709333333333333,240.866666666667,-6.223600834,3.315038688,0.974025792,7.281,4.923061134,3,6.95454545454545,11.2924323465723,4.436984986
Cd6Re6,287.02,10.93,1.9,7.83352,0.15,738,-0.933612796,4.094714728,0.637021668,10.74,4.792191677,1,7.5,7,3.172004486
Cd6Re6,287.02,10.93,1.9,7.83352,0.15,738,-0.934194144,4.094771039,0.637090896,10.74,4.792191677,2,7.33,7,1.714999509
Cd6Re6,287.02,10.93,1.75728554532174,8.60705333333333,0.05,316.866666666667,-6.168592002,4.534673345,0.881350739,10.74,4.792191677,3,6.95454545454545,10.0265958699292,3.133274523
Cd6Rh6,339.14,10.64,2.28,7.4589,1.137,516.7,-0.880516089,1.826299017,0.874318376,12.2,4.801682908,1,7.5,9,3.382512704
Cd6Rh6,339.14,10.64,2.28,7.4589,1.137,516.7,-0.880597419,1.826315506,0.874326284,12.2,4.801682908,2,7.33,9,1.717168664
Cd6Ru6,284.265,10.585,2.2,7.3605,1.05,605.7,-1.31264803,3.08189587,0.72748712,6.669,4.595776199,2,7.33,8,1.96858498
Cd6Ru6,284.265,10.585,2.2,7.3605,1.05,605.7,-1.312184123,3.081905374,0.727408157,6.669,4.595776199,1,7.5,8,3.157523404
Cd6Sc6,314.42,14,1.36,6.56149,0.188,334,0.168106871,1.786950025,0.291176464,13.8,4.038320537,2,7.33,3,2.445798638
Cd6Sc6,314.42,14,1.51604749265978,7.777655,0.094,220.15,-5.41047498,4.443002536,0.737541469,13.8,4.038320537,5,7.615384615,6,1.61568272
Cd6Ta6,314.035,11.925,1.62413287069981,8.51240366666667,0.107333333333333,327.866666666667,-5.689626185,4.970642634,0.817243454,13.93,4.612000481,3,7.5,8.96280949311433,3.351637716
Cd6Ta6,314.035,11.925,1.62413287069981,8.51240366666667,0.107333333333333,327.866666666667,-5.689598033,4.97066624,0.817240884,13.93,4.612000481,3,6.95454545454545,8.96280949311433,3.347027971
Cd6Ta6,314.035,11.925,1.56083288857254,8.03098733333333,0.214666666666667,549.433333333333,-2.799910441,5.496085369,0.629034669,13.93,4.612000481,3,7.5,6.69432950082169,1.733068548
Cd6Ta6,314.035,11.925,1.56083288857254,8.03098733333333,0.214666666666667,549.433333333333,-2.799865312,5.496078875,0.629031932,13.93,4.612000481,3,6.95454545454545,6.69432950082169,1.540139428
Cd6Tc6,285.72,10.815,1.9,7.11938,0.55,573,-0.965179253,3.618945713,0.640160511,15.74,4.64052348,2,7.33,7,2.203771474
Cd6Tc6,285.72,10.815,1.9,7.11938,0.55,573,-0.965179253,3.618945713,0.640160511,15.74,4.64052348,2,7.33,7,2.194605592
Cd6Tc6,285.72,10.815,1.75728554532174,8.36900666666667,0.183333333333333,261.866666666667,-6.152166157,4.350762083,0.881807265,15.74,4.64052348,3,6.95454545454545,10.0265958699292,3.387464496
Cd6Ti6,296.51,11.82,1.54,6.82812,0.079,443.7,0.006545481,2.183988738,0.413848732,17.08,4.331711101,2,7.33,4,1.893439247
Cd6Ti6,296.51,11.82,1.63844314876406,8.27192,0.026333333333333,218.766666666667,-6.366764715,4.013718637,0.84737728,17.08,4.331711101,3,7.5,8.32033529220762,3.665469327
Cd6Ti6,296.51,11.82,1.58845914303663,7.55002,0.052666666666667,331.233333333333,-3.594825174,4.600011043,0.658834015,17.08,4.331711101,3,7.5,5.76899828122963,1.825249424
Cd6Ti6,296.51,11.82,1.63844314876406,8.27192,0.026333333333333,218.766666666667,-6.367322007,4.01317481,0.847478854,17.08,4.331711101,3,6.95454545454545,8.32033529220762,3.414167299
Cd6V6,300.47,10.66,1.63,6.746187,0.525,475.8,-0.177528055,2.83188095,0.502404353,19.87,4.543196329,2,7.33,5,1.876658259
Cd6V6,300.47,10.66,1.66975853178631,8.244609,0.175,229.466666666667,-6.196970098,4.178352352,0.857727593,19.87,4.543196329,3,6.95454545454545,8.96280949311433,3.270706706
Cd6V6,300.47,10.66,1.64975949968827,7.495398,0.35,352.633333333333,-3.438117945,4.703835472,0.694913198,19.87,4.543196329,3,6.95454545454545,6.69432950082169,1.883740838
Cd6W6,307.23,11.235,2.36,7.86403,0.81626,835,-0.540967612,4.172337941,0.556776429,6.084,4.796624312,2,7.33,6,1.54005657
Cd6W6,307.23,11.235,2.36,7.86403,0.81626,835,-0.540967612,4.172337941,0.556776429,6.084,4.796624312,2,7.33,6,1.667920822
Cd6W6,307.23,11.235,1.88898483224054,8.61722333333333,0.272086666666667,349.2,-6.077603473,4.561179205,0.862612061,6.084,4.796624312,3,6.95454545454545,9.5244063118092,3.065853286
Cd6Y6,331.34,16.44,1.22,6.21726,0.307,391.4,0.107183689,2.59747464,0.329430014,10.44,3.831187511,2,7.33,3,3.123008485
Cd6Y6,331.34,16.44,1.35998918676524,7.14278,0.204666666666667,296.366666666667,-4.072300934,4.82708592,0.647527975,10.44,3.831187511,3,7.5,4.7622031559046,3.06461095
Cd6Zn6,282.215,11.08,1.66322701728179,9.260738,0,119.666666666667,-7.720859516,1.001147022,0.997554641,0.9518,4.277023517,3,7.5,12,3.616090733
Cd6Zr6,310.57,13.51,1.5603008678956,8.20725533333333,0.142,271.2,-6.400341945,4.149135694,0.8580944,15.6,4.208552449,3,7.5,8.32033529220762,3.707546154
Cd6Zr6,310.57,13.51,1.5603008678956,8.20725533333333,0.142,271.2,-6.398910545,4.150302555,0.857952165,15.6,4.208552449,3,6.95454545454545,8.32033529220762,3.528702871
Cd6Zr6,310.57,13.51,1.44055550198566,7.42069066666667,0.284,436.1,-3.686449928,4.859891858,0.681193585,15.6,4.208552449,3,7.5,5.76899828122963,1.990415177
Cd6Zr6,310.57,13.51,1.44055550198566,7.42069066666667,0.284,436.1,-3.686593619,4.859883293,0.681205518,15.6,4.208552449,3,6.95454545454545,5.76899828122963,2.045145569
Co12,250.71,6.67,1.88,7.88101,0.662,391.2,-1.580144231,1.654108239,0.491887973,12.023,5.169206329,1,7.5,9,3.999846213
Co12,250.71,6.67,1.88,7.88101,0.662,391.2,-1.580641239,1.655552846,0.491872776,12.023,5.169206329,3,7.5,9,2.106999494
Co12,250.71,6.67,1.88,7.88101,0.662,391.2,-1.580100381,1.653921765,0.491892777,12.023,5.169206329,3,6.95454545454545,9,2.292815966
Co6Cu6,306.1,6.89,1.8866431647417,7.82946666666667,0.853,365.166666666667,-1.814154322,1.243017311,0.490141657,7.3807,5.046894399,3,7.5,9.62260298998748,2.416516332
Co6Cu6,306.1,6.89,1.8866431647417,7.82946666666667,0.853,365.166666666667,-1.814179233,1.243010376,0.490143155,7.3807,5.046894399,3,6.95454545454545,9.62260298998748,2.494853144
Co6Cu6,306.1,6.89,1.89330980375881,7.77792333333333,1.044,339.133333333333,-2.189843478,1.159312368,0.490523886,7.3807,5.046894399,3,7.5,10.2882764781018,3.249817071
Co6Cu6,306.1,6.89,1.89330980375881,7.77792333333333,1.044,339.133333333333,-2.18983307,1.159354125,0.490520121,7.3807,5.046894399,3,6.95454545454545,10.2882764781018,3.253120805
Co6Fe6,268.68,6.88,1.85483152873785,7.89173905,0.4065,376,-1.476858797,1.511846583,0.508018532,0.0001089,4.977050422,5,7.615384615,8.48528137423857,3.160249849
Co6Hf6,285.175,10.055,1.88,7.88101,0.662,391.2,-1.175191524,1.65684979,0.424408262,8.647,4.327653404,2,7.33,9,0.904207891
Co6Hf6,285.175,10.055,1.47010442437722,7.17705,0.23,567.4,-0.920868036,4.342455034,0.297399355,8.647,4.327653404,3,6.95454545454545,5.24148278841779,2.110845143
Co6Hg6,275.605,10.38,1.88,7.88101,0.662,391.2,-1.216955545,0.849093204,0.48813676,24.893,4.676284053,2,7.33,9,2.322410523
Co6Ir6,317.305,7.595,2.2,8.96702,1.5638,586,-2.136156156,2.347842999,0.433783831,15.361,5.398871809,1,7.5,9,3.364652784
Co6Ir6,317.305,7.595,1.98112917260802,8.24301333333333,0.9626,456.133333333333,-1.728596069,1.607916603,0.468483208,15.361,5.398871809,3,7.5,9,2.196851075
Co6Ir6,317.305,7.595,1.98112917260802,8.24301333333333,0.9626,456.133333333333,-1.728599989,1.607928866,0.468484364,15.361,5.398871809,3,6.95454545454545,9,2.430162025
Co6Ir6,317.305,7.595,2.0876982971056,8.60501666666667,1.2632,521.066666666667,-1.931184285,2.000053849,0.451246585,15.361,5.398871809,3,7.5,9,1.816983694
Co6Ir6,317.305,7.595,2.0876982971056,8.60501666666667,1.2632,521.066666666667,-1.931192347,2.00025169,0.45124406,15.361,5.398871809,3,6.95454545454545,9,2.061723289
Co6La6,313.955,14.53,1.88,7.88101,0.662,391.2,-1.02578331,1.256419404,0.493369588,15.692,3.373676549,2,7.33,9,1.125890736
Co6La6,313.955,14.53,1.31516751517652,6.34493666666667,0.534,401.2,-0.963516232,3.647939019,0.339742875,15.692,3.373676549,3,6.95454545454545,4.32674871092222,2.393707342
Co6Ni6,301.555,6.63,1.88994727510783,7.80063266666667,0.826666666666667,392.533333333333,-1.583216861,1.317170158,0.488707596,8.4839,5.186948463,3,7.5,9.32169751786158,2.430450329
Co6Ni6,301.555,6.63,1.88994727510783,7.80063266666667,0.826666666666667,392.533333333333,-1.583181007,1.317171774,0.488702525,8.4839,5.186948463,3,6.95454545454545,9.32169751786158,2.532990987
Co6Ni6,301.555,6.63,1.89994718228059,7.72025533333333,0.991333333333333,393.866666666667,-1.57977734,1.291278907,0.485899364,8.4839,5.186948463,3,7.5,9.6548938460563,2.536259346
Co6Ni6,301.555,6.63,1.89994718228059,7.72025533333333,0.991333333333333,393.866666666667,-1.579764676,1.291178551,0.485902133,8.4839,5.186948463,3,6.95454545454545,9.6548938460563,2.659522834
Co6Os6,262.075,7.545,2.2,8.43823,1.1,661,-1.911108292,3.641315612,0.362153482,11.968,5.411313358,1,7.5,8,3.338202503
Co6Os6,262.075,7.545,1.98112917260802,8.06675,0.808,481.133333333333,-1.587384946,2.594606536,0.425800441,11.968,5.411313358,3,7.5,8.65349742184445,2.002961258
Co6Os6,262.075,7.545,1.98112917260802,8.06675,0.808,481.133333333333,-1.587379262,2.594566995,0.425801639,11.968,5.411313358,3,6.95454545454545,8.65349742184445,2.474146642
Co6Os6,262.075,7.545,2.0876982971056,8.25249,0.954,571.066666666667,-1.748220793,3.155222835,0.394162011,11.968,5.411313358,3,7.5,8.32033529220762,1.617091861
Co6Os6,262.075,7.545,2.0876982971056,8.25249,0.954,571.066666666667,-1.748347086,3.155145294,0.394172259,11.968,5.411313358,3,6.95454545454545,8.32033529220762,1.862003704
Co6Pd6,319.89,7.615,2.2,8.336839,0.562,396.7,-2.353601703,1.660658394,0.483928797,17.163,5.066768306,1,7.5,10,5.31787068
Co6Pd6,319.89,7.615,1.98112917260802,8.032953,0.628666666666667,393.033333333333,-1.798994366,1.271935979,0.491268654,17.163,5.066768306,3,7.5,9.32169751786158,2.502468114
Co6Pd6,319.89,7.615,1.98112917260802,8.032953,0.628666666666667,393.033333333333,-1.7989952,1.271939033,0.491269611,17.163,5.066768306,3,6.95454545454545,9.32169751786158,2.590702931
Co6Pd6,319.89,7.615,2.0876982971056,8.184896,0.595333333333333,394.866666666667,-2.076350843,1.460083043,0.487609359,17.163,5.066768306,3,7.5,9.6548938460563,2.863291744
Co6Pd6,319.89,7.615,2.0876982971056,8.184896,0.595333333333333,394.866666666667,-2.07649313,1.46013547,0.487601175,17.163,5.066768306,3,6.95454545454545,9.6548938460563,3.013753146
Co6Pt6,321.565,7.88,2.28,8.95883,2.128,510,-2.614063213,2.126005761,0.478046558,8.8254,5.309615562,1,7.5,10,4.365008018
Co6Pt6,321.565,7.88,2.00485752600256,8.24028333333333,1.15066666666667,430.8,-1.919347974,1.467701041,0.488390472,8.8254,5.309615562,3,7.5,9.32169751786158,2.670372557
Co6Pt6,321.565,7.88,2.00485752600256,8.24028333333333,1.15066666666667,430.8,-1.919339321,1.467718114,0.488390412,8.8254,5.309615562,3,6.95454545454545,9.32169751786158,2.65449349
