surface,LC,MV,EN,SE,DBC,DBF,DOS,CN,GCN,RxnE
Pd6Pt6,390.745,8.825,2.2,396.7,-1.7941669,0.933632965,19.14,1,7.5,0.171278246
Pd6Pt6,390.745,8.825,2.2,396.7,-1.794182341,0.93363469,19.14,2,7.33,-0.054710936
Pd6Pt6,390.745,8.825,2.28,510,-1.974025958,0.910807476,19.14,2,7.33,-0.29168413
Pd6Pt6,390.745,8.825,2.23964282866711,453.35,-1.883935303,0.922244508,19.14,2,7.33,-0.230531171
Pd6Pt6,390.745,8.825,2.22634981009304,434.466666666667,-1.854000304,0.926046062,19.14,3,7.5,-0.255835036
Pd6Pt6,390.745,8.825,2.22634981009304,434.466666666667,-1.853984848,0.926044787,19.14,3,6.95454545454545,-0.286379134
Pd6Pt6,390.745,8.825,2.25301521677332,472.233333333333,-1.913901403,0.918436048,19.14,3,6.95454545454545,-0.306656241
Pd6Re6,332.585,8.71,1.9,738,-1.188181273,0.632224435,22.33,2,7.33,-0.534697298
Pd6Re6,332.585,8.71,2.09507538418998,510.466666666667,-2.220333988,0.830145272,22.33,3,7.5,-0.308433825
Pd6Re6,332.585,8.71,2.09507538418998,510.466666666667,-2.220373781,0.830152672,22.33,3,6.95454545454545,-0.233960077
Pd6Rh6,384.705,8.42,2.2,396.7,-2.060818734,0.925064519,29.58,2,7.33,-0.059153603
Pd6Rh6,384.705,8.42,2.22634981009304,436.7,-1.859733169,0.889347447,29.58,3,7.5,-0.254753656
Pd6Rh6,384.705,8.42,2.22634981009304,436.7,-1.859218093,0.889261422,29.58,3,6.95454545454545,-0.200692256
Pd6Rh6,384.705,8.42,2.25301521677332,476.7,-1.656805169,0.853306466,29.58,3,7.5,-0.279811395
Pd6Rh6,384.705,8.42,2.25301521677332,476.7,-1.656814354,0.853307042,29.58,3,6.95454545454545,-0.348211698
Pd6Ru6,329.83,8.365,2.2,466.366666666667,-2.000933309,0.853812251,17.64,3,7.5,-0.279088525
Pd6Ru6,329.83,8.365,2.2,466.366666666667,-2.001059477,0.853792974,17.64,3,6.95454545454545,-0.151221824
Pd6Ru6,329.83,8.365,2.2,536.033333333333,-1.661346958,0.78482459,17.64,3,7.5,-0.325142839
Pd6Ru6,329.83,8.365,2.2,536.033333333333,-1.66134522,0.784824476,17.64,3,6.95454545454545,-0.400912121
Pd6Sc6,359.985,11.78,1.36,334,-0.018026269,0.286618519,10.27,1,7.5,0.390020357
Pd6Sc6,359.985,11.78,2.2,396.7,-3.000991507,0.96064926,10.27,2,7.33,-0.005036419
Pd6Sc6,359.985,11.78,1.59649231571388,354.9,-1.421143429,0.603649403,10.27,3,7.5,-0.424848343
Pd6Sc6,359.985,11.78,1.59649231571388,354.9,-1.421171795,0.603653472,10.27,3,6.95454545454545,-0.422001352
Pd6Ta6,359.6,9.705,1.5,771,0.163315003,0.421621465,18.17,2,7.33,-0.678031086
Pd6Ta6,359.6,9.705,1.9363277681966,521.466666666667,-1.775072801,0.766518146,18.17,3,7.5,-0.246768884
Pd6Ta6,359.6,9.705,1.9363277681966,521.466666666667,-1.774990669,0.766507952,18.17,3,6.95454545454545,-0.306614336
Pd6Ta6,359.6,9.705,1.70425692085874,646.233333333333,-0.838205783,0.599816753,18.17,3,7.5,-0.686865126
Pd6Tc6,331.285,8.595,1.9,573,-1.034761541,0.636572792,25.96,2,7.33,-0.48328411
Pd6Tc6,331.285,8.595,2.09507538418998,455.466666666667,-2.042206807,0.831241473,25.96,3,7.5,-0.29513671
Pd6Tc6,331.285,8.595,2.09507538418998,455.466666666667,-2.042225865,0.831247124,25.96,3,6.95454545454545,-0.231007234
Pd6Tc6,331.285,8.595,1.99515493883582,514.233333333333,-1.546898408,0.735533573,25.96,3,7.5,-0.476877053
Pd6Tc6,331.285,8.595,1.99515493883582,514.233333333333,-1.546902631,0.735534076,25.96,3,6.95454545454545,-0.53131125
Pd6Ti6,342.075,9.6,1.95338880383372,412.366666666667,-2.256122199,0.815739878,27.05,3,7.5,-0.130360216
Pd6Ti6,342.075,9.6,1.95338880383372,412.366666666667,-2.255900274,0.815680917,27.05,3,6.95454545454545,-0.183918886
Pd6Ti6,342.075,9.6,1.73442173588315,428.033333333333,-1.38676923,0.638938437,27.05,3,7.5,-0.600290203
Pd6V6,346.035,8.44,2.2,396.7,-2.812815245,0.947930454,19.53,2,7.33,-0.546334791
Pd6V6,346.035,8.44,1.99072370839209,423.066666666667,-2.146162508,0.823501532,19.53,3,7.5,-0.266682038
Pd6V6,346.035,8.44,1.99072370839209,423.066666666667,-2.147014621,0.823705913,19.53,3,6.95454545454545,-0.276193914
Pd6V6,346.035,8.44,1.80135494688834,449.433333333333,-1.363548492,0.677489137,19.53,3,7.5,-0.595920055
Pd6V6,346.035,8.44,1.80135494688834,449.433333333333,-1.363478731,0.677471872,19.53,3,6.95454545454545,-0.567641577
Pd6W6,352.795,9.015,2.36,835,-1.030741209,0.589433858,11.16,2,7.33,-0.657020904
Pd6W6,352.795,9.015,2.25209023864749,542.8,-2.287132975,0.829608297,11.16,3,7.5,-0.276576097
Pd6W6,352.795,9.015,2.25209023864749,542.8,-2.2871317,0.829608504,11.16,3,6.95454545454545,-0.27061558
Pd6Y6,376.905,14.22,2.2,396.7,-2.804419772,0.958104354,4.558,1,7.5,0.228425282
Pd6Y6,376.905,14.22,2.2,396.7,-2.804415334,0.958100485,4.558,2,7.33,-0.080327325
Pd6Y6,376.905,14.22,1.22,391.4,-0.120782149,0.325049264,4.558,2,7.33,-0.559393398
Pd6Zn6,327.78,8.86,2.2,396.7,-2.298452163,0.941497126,2.364,2,7.33,0.057457517
Pd6Zn6,327.78,8.86,1.99883265211535,306.583333333333,-3.846427598,0.960386156,2.364,3,7.5,0.023949691
Pd6Zn6,327.78,8.86,1.81605998689204,216.466666666667,-5.378627501,0.979083053,2.364,3,6.95454545454545,0.264066888
Pd6Zr6,356.135,11.29,1.33,601,-0.451452308,0.438610858,15.51,1,7.5,0.064791393
Pd6Zr6,356.135,11.29,1.33,601,-0.45159844,0.438652012,15.51,2,7.33,-0.732703382
Pd6Zr6,356.135,11.29,1.8602258175747,464.8,-2.397416436,0.824180649,15.51,3,7.5,0.012725268
Pd6Zr6,356.135,11.29,1.8602258175747,464.8,-2.397575569,0.824217247,15.51,3,6.95454545454545,-0.010807409
Pt12,392.42,9.09,2.28,510,-2.154847642,0.90533201,8.782,1,7.5,-0.312314032
Pt12,392.42,9.09,2.28,510,-2.154837926,0.905313891,8.782,2,7.33,-0.203687685
Pt12,392.42,9.09,2.28,510,-2.15481818,0.905308148,8.782,3,7.5,-0.194288464
Pt12,392.42,9.09,2.28,510,-2.15484575,0.905304336,8.782,3,6.95454545454545,-0.229145975
Pt6Re6,334.26,8.975,1.9,738,-1.35397956,0.635198332,13.24,1,7.5,-0.172882902
Pt6Re6,334.26,8.975,1.9,738,-1.353801303,0.635167301,13.24,2,7.33,-0.407946808
Pt6Re6,334.26,8.975,2.14556214584874,586,-2.597912774,0.812839378,13.24,3,7.5,-0.005126217
Pt6Re6,334.26,8.975,2.14556214584874,586,-2.597768328,0.812812553,13.24,3,6.95454545454545,-0.078017895
Pt6Rh6,386.38,8.685,2.28,510,-2.408347601,0.895022778,23.34,2,7.33,-0.183102409
Pt6Rh6,386.38,8.685,2.28,516.7,-1.58127887,0.808360138,23.34,2,7.33,-0.164151449
Pt6Rh6,386.38,8.685,2.28,513.35,-1.996450458,0.851868455,23.34,2,7.33,-0.162144337
Pt6Rh6,386.38,8.685,2.28,512.233333333333,-2.13398805,0.866273023,23.34,3,7.5,-0.189147418
Pt6Rh6,386.38,8.685,2.28,512.233333333333,-2.134090963,0.866293153,23.34,3,6.95454545454545,-0.201134713
Pt6Rh6,386.38,8.685,2.28,514.466666666667,-1.85834284,0.83738794,23.34,3,7.5,-0.224009146
Pt6Rh6,386.38,8.685,2.28,514.466666666667,-1.85833638,0.837387123,23.34,3,6.95454545454545,-0.291889984
Pt6Ru6,331.505,8.63,2.28,510,-2.756338166,0.895337835,18.15,2,7.33,-0.031854462
Pt6Ru6,331.505,8.63,2.2,605.7,-1.426195089,0.71728104,18.15,2,7.33,-0.189973827
Pt6Ru6,331.505,8.63,2.25301521677332,541.9,-2.317771231,0.836629247,18.15,3,7.5,-0.084698017
Pt6Ru6,331.505,8.63,2.25301521677332,541.9,-2.317838352,0.836643869,18.15,3,6.95454545454545,-0.093021708
Pt6Ru6,331.505,8.63,2.22634981009304,573.8,-1.874434062,0.777285174,18.15,3,7.5,-0.221006778
Pt6Ru6,331.505,8.63,2.22634981009304,573.8,-1.874432401,0.777284942,18.15,3,6.95454545454545,-0.262794756
Pt6Sc6,361.66,12.045,1.36,334,-0.082460145,0.312637884,10.93,1,7.5,0.534527227
Pt6Sc6,361.66,12.045,2.28,510,-3.012453037,0.950934415,10.93,2,7.33,0.130351645
Pt6Sc6,361.66,12.045,1.36,334,-0.082294516,0.312601334,10.93,2,7.33,-0.281621904
Pt6Sc6,361.66,12.045,1.61561380177481,392.666666666667,-1.464282572,0.613665677,10.93,3,6.95454545454545,-0.314158556
Pt6Ta6,361.275,9.97,1.98298905745802,597,-1.952628352,0.74904709,17.14,3,7.5,-0.068203157
Pt6Ta6,361.275,9.97,1.98298905745802,597,-1.952837425,0.749071625,17.14,3,6.95454545454545,-0.20638855
Pt6Ta6,361.275,9.97,1.72466912368345,684,-0.980224874,0.591537879,17.14,3,7.5,-0.640233657
Pt6Ta6,361.275,9.97,1.72466912368345,684,-0.980174996,0.591532578,17.14,3,6.95454545454545,-0.379668602
Pt6Tc6,332.96,8.86,1.9,573,-1.175374421,0.640473742,19.31,1,7.5,0.066334959
Pt6Tc6,332.96,8.86,2.28,510,-2.986428388,0.895044255,19.31,2,7.33,0.057151525
Pt6Tc6,332.96,8.86,1.9,573,-1.175795242,0.640570449,19.31,2,7.33,-0.297853359
Pt6Tc6,332.96,8.86,2.14556214584874,531,-2.401200413,0.812780411,19.31,3,7.5,-0.046264387
Pt6Tc6,332.96,8.86,2.14556214584874,531,-2.401459278,0.81284335,19.31,3,6.95454545454545,-0.094334793
Pt6Tc6,332.96,8.86,2.01905128144696,552,-1.798050188,0.728027438,19.31,3,7.5,-0.317942435
Pt6Tc6,332.96,8.86,2.01905128144696,552,-1.798039666,0.728025278,19.31,3,6.95454545454545,-0.311076595
Pt6Ti6,343.75,9.865,2.00046122696,487.9,-2.421274164,0.80231973,24.61,3,7.5,0.007820688
Pt6Ti6,343.75,9.865,2.00046122696,487.9,-2.4230106,0.802714723,24.61,3,6.95454545454545,-0.044409795
Pt6Ti6,343.75,9.865,1.75519522832032,465.8,-1.513096076,0.629232103,24.61,3,7.5,-0.467562597
Pt6V6,347.71,8.705,2.28,510,-3.161847854,0.933278996,9.087,2,7.33,-0.040284957
Pt6V6,347.71,8.705,2.0386958215449,498.6,-2.405826018,0.811718556,9.087,3,7.5,-0.131084855
Pt6V6,347.71,8.705,2.0386958215449,498.6,-2.406222585,0.811803087,9.087,3,6.95454545454545,-0.200579056
Pt6V6,347.71,8.705,1.82293011087046,487.2,-1.531847072,0.671210941,9.087,3,7.5,-0.52795078
Pt6V6,347.71,8.705,1.82293011087046,487.2,-1.531767317,0.671193018,9.087,3,6.95454545454545,-0.414363253
Pt6W6,354.47,9.28,2.36,835,-1.196817885,0.59025293,19.18,1,7.5,-0.097978533
Pt6W6,354.47,9.28,2.36,835,-1.19683825,0.590255506,19.18,2,7.33,-0.596738437
Pt6W6,354.47,9.28,2.30636071691793,618.333333333333,-2.582677155,0.813347927,19.18,3,7.5,0.003141282
Pt6W6,354.47,9.28,2.30636071691793,618.333333333333,-2.582660819,0.813345777,19.18,3,6.95454545454545,-0.133230201
Pt6Y6,378.58,14.485,2.28,510,-2.776311715,0.94797042,10.04,2,7.33,0.046047376
Pt6Y6,378.58,14.485,1.22,391.4,-0.226290166,0.356292545,10.04,2,7.33,-0.401255121
Pt6Y6,378.58,14.485,1.5027434238027,430.933333333333,-1.481532433,0.647548791,10.04,3,6.95454545454545,-0.313268608
Pt6Zn6,329.455,9.125,2.28,510,-2.165052309,0.923214522,1.965,2,7.33,-0.163435653
Pt6Zn6,329.455,9.125,2.28,510,-2.165085366,0.923214439,1.965,1,7.5,-0.184417263
Pt6Zr6,357.81,11.555,1.33,601,-0.63112252,0.421662429,10.03,1,7.5,0.019610972
Pt6Zr6,357.81,11.555,2.28,510,-3.29386565,0.931462615,10.03,2,7.33,0.175672613
Pt6Zr6,357.81,11.555,1.33,601,-0.630333031,0.421501979,10.03,2,7.33,-0.621889647
Pt6Zr6,357.81,11.555,1.90505321528654,540.333333333333,-2.632313254,0.804790185,10.03,3,7.5,0.151275294
Re12,276.1,8.86,1.9,738,-1.670018132,0.674964789,6.086,1,7.5,0.056626618
Re12,276.1,8.86,1.9,738,-1.669608596,0.674904252,6.086,2,7.33,-0.338007973
Re12,276.1,8.86,1.9,738,-1.66973535,0.674920883,6.086,3,7.5,-0.491666032
Re12,276.1,8.86,1.9,738,-1.669677878,0.674914676,6.086,3,6.95454545454545,-0.511985045
Re6Rh6,328.22,8.57,1.9,738,-1.308250521,0.622036879,13.37,2,7.33,-0.507218835
Re6Rh6,328.22,8.57,2.28,516.7,-2.13280652,0.827149057,13.37,2,7.33,-0.063186466
Re6Rh6,328.22,8.57,2.01905128144696,664.233333333333,-1.587454079,0.691486888,13.37,3,7.5,-0.481455641
Re6Rh6,328.22,8.57,2.01905128144696,664.233333333333,-1.587380367,0.691477604,13.37,3,6.95454545454545,-0.512898939
Re6Rh6,328.22,8.57,2.14556214584874,590.466666666667,-1.862259019,0.759848698,13.37,3,7.5,-0.347090181
Re6Rh6,328.22,8.57,2.14556214584874,590.466666666667,-1.862279375,0.759851722,13.37,3,6.95454545454545,-0.339126225
Re6Ru6,273.345,8.515,1.9,738,-1.475443374,0.642010959,16.67,2,7.33,-0.450272075
Re6Ru6,273.345,8.515,2.2,605.7,-1.647090907,0.755288248,16.67,2,7.33,-0.250877803
Re6Ru6,273.345,8.515,2.04450483002609,671.85,-1.562807422,0.699653081,16.67,2,7.33,-0.388520601
Re6Ru6,273.345,8.515,2.04450483002609,671.85,-1.562807904,0.699653825,16.67,2,7.33,-0.326065169
Re6Ru6,273.345,8.515,1.99515493883582,693.9,-1.534045079,0.680670722,16.67,3,7.5,-0.498806435
Re6Ru6,273.345,8.515,1.99515493883582,693.9,-1.53405987,0.680671309,16.67,3,6.95454545454545,-0.540946937
Re6Ru6,273.345,8.515,2.09507538418998,649.8,-1.591190589,0.718414203,16.67,3,7.5,-0.456822399
Re6Ru6,273.345,8.515,2.09507538418998,649.8,-1.591183098,0.718412721,16.67,3,6.95454545454545,-0.477412029
Re6Sc6,303.5,11.93,1.9,738,-1.691700884,0.782102702,17.9,2,7.33,-0.694683909
Re6Sc6,303.5,11.93,1.36,334,-0.399929356,0.374274271,17.9,2,7.33,-0.541536199
Re6Sc6,303.5,11.93,1.69960775263951,603.333333333333,-1.375295355,0.682223947,17.9,3,7.5,-0.740848974
Re6Sc6,303.5,11.93,1.52035079622755,468.666666666667,-0.962437243,0.55186586,17.9,3,7.5,-0.620037368
Re6Sc6,303.5,11.93,1.52035079622755,468.666666666667,-0.962269287,0.551832864,17.9,3,6.95454545454545,-0.679198046
Re6Ta6,303.115,9.855,1.5,771,-0.38908349,0.46166432,11.04,1,7.5,0.393462053
Re6Ta6,303.115,9.855,1.9,738,-1.025073576,0.665942843,11.04,2,7.33,-0.531238867
Re6Ta6,303.115,9.855,1.75603359541927,749,-0.823771977,0.601303418,11.04,3,7.5,-0.557677992
Re6Ta6,303.115,9.855,1.6229757832848,760,-0.612041229,0.533309064,11.04,3,6.95454545454545,-0.868031989
Re6Tc6,274.8,8.745,1.9,738,-1.582759504,0.674241955,23.56,1,7.5,0.024904403
Re6Tc6,274.8,8.745,1.9,573,-1.424524536,0.68694844,23.56,1,7.5,0.226550281
Re6Tc6,274.8,8.745,1.9,738,-1.582712844,0.674235545,23.56,2,7.33,-0.411087274
Re6Tc6,274.8,8.745,1.9,683,-1.528903712,0.678561131,23.56,3,7.5,-0.549632947
Re6Tc6,274.8,8.745,1.9,683,-1.528914034,0.678562377,23.56,3,6.95454545454545,-0.549665328
Re6Tc6,274.8,8.745,1.9,628,-1.476178239,0.682800153,23.56,3,7.5,-0.533561903
Re6Tc6,274.8,8.745,1.9,628,-1.476184221,0.682801737,23.56,3,6.95454545454545,-0.57872178
Re6Ti6,285.59,9.75,1.54,443.7,-0.352940968,0.465974073,13.39,1,7.5,0.785886807
Re6Ti6,285.59,9.75,1.77150605428884,639.9,-1.128759717,0.685319326,13.39,3,7.5,-0.742800574
Re6Ti6,285.59,9.75,1.65170194756948,541.8,-0.773104186,0.584772265,13.39,3,7.5,-0.937389452
Re6V6,289.55,8.59,1.9,738,-1.874120866,0.777144995,17.41,2,7.33,-0.523229877
Re6V6,289.55,8.59,1.63,475.8,-0.678563885,0.529687596,17.41,2,7.33,-0.512070216
Re6V6,289.55,8.59,1.80536465393456,650.6,-1.487177211,0.697058706,17.41,3,7.5,-0.593409533
Re6V6,289.55,8.59,1.71544291246119,563.2,-1.088328689,0.614494443,17.41,3,7.5,-0.800375917
Re6W6,296.31,9.165,2.36,835,-1.244347683,0.653194437,13.33,1,7.5,0.142856228
Re6W6,296.31,9.165,2.04239498288249,770.333333333333,-1.368256498,0.696398177,13.33,3,7.5,-0.746658468
Re6W6,296.31,9.165,2.04239498288249,770.333333333333,-1.368250045,0.696393977,13.33,3,6.95454545454545,-0.74220274
Re6W6,296.31,9.165,2.19546171900188,802.666666666667,-1.308287765,0.675448136,13.33,3,7.5,-0.762329504
Re6W6,296.31,9.165,2.19546171900188,802.666666666667,-1.307950455,0.675393223,13.33,3,6.95454545454545,-0.802408607
Re6Y6,320.42,14.37,1.52249794745346,564.7,-0.964444879,0.58926581,16.39,5,7.615384615,0.538714379
Re6Y6,320.42,14.37,1.22,391.4,-0.391022005,0.371566642,16.39,1,7.5,0.369483789
Re6Zn6,271.295,9.01,1.65,126.35,-6.934471322,0.995998719,13.19,1,7.5,-0.195690259
Re6Zn6,271.295,9.01,1.9,738,-1.032510544,0.642535659,13.19,2,7.33,-0.629777547
Re6Zn6,271.295,9.01,1.65,126.35,-6.934477304,0.995999829,13.19,2,7.33,-0.629076446
Re6Zn6,271.295,9.01,1.9,738,-1.032603944,0.642548402,13.19,1,7.5,-0.200894572
Re6Zr6,299.65,11.44,1.33,601,-0.732973346,0.534245096,19.02,1,7.5,0.843005271
Re6Zr6,299.65,11.44,1.9,738,-1.130138473,0.744943378,19.02,2,7.33,-0.76906092
Re6Zr6,299.65,11.44,1.33,601,-0.732891385,0.534225806,19.02,2,7.33,-0.445782197
Re6Zr6,299.65,11.44,1.49790968099,646.666666666667,-0.898334552,0.621968796,19.02,3,6.95454545454545,-1.009977451
Rh12,380.34,8.28,2.28,516.7,-1.835742602,0.817456423,7.762,1,7.5,-0.035285274
Rh12,380.34,8.28,2.28,516.7,-1.835836326,0.817454648,7.762,2,7.33,-0.179943439
Rh12,380.34,8.28,2.28,516.7,-1.835835436,0.81745264,7.762,3,7.5,-0.245202188
Rh12,380.34,8.28,2.28,516.7,-1.835801099,0.817455784,7.762,3,6.95454545454545,-0.284275014
Rh6Ru6,325.465,8.225,2.28,516.7,-2.029001748,0.816222417,17.21,2,7.33,-0.094716569
Rh6Ru6,325.465,8.225,2.25301521677332,546.366666666667,-1.866989668,0.784417932,17.21,3,7.5,-0.248700076
Rh6Ru6,325.465,8.225,2.25301521677332,546.366666666667,-1.867102555,0.784435637,17.21,3,6.95454545454545,-0.241558312
Rh6Ru6,325.465,8.225,2.22634981009304,576.033333333333,-1.70472897,0.752558406,17.21,3,7.5,-0.294773574
Rh6Ru6,325.465,8.225,2.22634981009304,576.033333333333,-1.704717739,0.75255703,17.21,3,6.95454545454545,-0.375418456
Rh6Sc6,355.62,11.64,1.36,334,0.228113938,0.264260206,7.308,1,7.5,0.831530366
Rh6Sc6,355.62,11.64,2.28,516.7,-1.715987781,0.901449301,7.308,2,7.33,-0.458831416
Rh6Sc6,355.62,11.64,1.36,334,0.227990737,0.264271907,7.308,2,7.33,-0.125602986
Rh6Sc6,355.62,11.64,1.61561380177481,394.9,-0.579658909,0.529001053,7.308,3,6.95454545454545,-0.615506673
Rh6Ta6,355.235,9.565,1.5,771,-0.081252288,0.415542551,15.63,2,7.33,-0.55998266
Rh6Ta6,355.235,9.565,1.98298905745802,601.466666666667,-1.247583338,0.698282075,15.63,3,7.5,-0.50004224
Rh6Ta6,355.235,9.565,1.98298905745802,601.466666666667,-1.247584603,0.698282092,15.63,3,6.95454545454545,-0.4353767
Rh6Ta6,355.235,9.565,1.72466912368345,686.233333333333,-0.672766113,0.558936613,15.63,3,7.5,-0.639022343
Rh6Ta6,355.235,9.565,1.72466912368345,686.233333333333,-0.672764595,0.558935754,15.63,3,6.95454545454545,-0.689697014
Rh6Tc6,326.92,8.455,2.28,516.7,-2.011703089,0.821485783,9.506,2,7.33,-0.151129849
Rh6Tc6,326.92,8.455,2.14556214584874,535.466666666667,-1.722846247,0.758845009,9.506,3,7.5,-0.353206212
Rh6Tc6,326.92,8.455,2.14556214584874,535.466666666667,-1.722747475,0.758828886,9.506,3,6.95454545454545,-0.346356154
Rh6Tc6,326.92,8.455,2.01905128144696,554.233333333333,-1.430747239,0.69550286,9.506,3,7.5,-0.469338139
Rh6Tc6,326.92,8.455,2.01905128144696,554.233333333333,-1.430647525,0.695490294,9.506,3,6.95454545454545,-0.537331904
Rh6Ti6,337.71,9.46,2.00046122696,492.366666666667,-1.779998238,0.733649105,7.906,3,7.5,-0.264709485
Rh6Ti6,337.71,9.46,1.75519522832032,468.033333333333,-1.112009558,0.55888267,7.906,3,6.95454545454545,-0.506506713
Rh6V6,341.67,8.3,2.0386958215449,503.066666666667,-1.603022987,0.753695683,15.35,3,7.5,-0.478592731
Rh6V6,341.67,8.3,2.0386958215449,503.066666666667,-1.603070118,0.753708668,15.35,3,6.95454545454545,-0.422033734
Rh6V6,341.67,8.3,1.82293011087046,489.433333333333,-1.033957495,0.620874725,15.35,3,7.5,-0.572969565
Rh6V6,341.67,8.3,1.82293011087046,489.433333333333,-1.033926868,0.620868087,15.35,3,6.95454545454545,-0.67713175
Rh6W6,348.43,8.875,2.28,516.7,-2.001165702,0.838843754,12.9,2,7.33,-0.229402851
Rh6W6,348.43,8.875,2.36,835,-0.944295515,0.546619403,12.9,2,7.33,-0.577620943
Rh6W6,348.43,8.875,2.30636071691793,622.8,-1.670470968,0.747417156,12.9,3,7.5,-0.460474303
Rh6W6,348.43,8.875,2.30636071691793,622.8,-1.670594688,0.747436078,12.9,3,6.95454545454545,-0.442771665
Rh6W6,348.43,8.875,2.33302620900973,728.9,-1.31892658,0.650197004,12.9,3,7.5,-0.62409962
Rh6W6,348.43,8.875,2.33302620900973,728.9,-1.318938825,0.650199022,12.9,3,6.95454545454545,-0.618791631
Rh6Y6,372.54,14.08,2.28,516.7,-1.40454151,0.894027622,3.772,2,7.33,-0.505708875
Rh6Y6,372.54,14.08,1.22,391.4,-0.00072106,0.303347226,3.772,2,7.33,-0.151186177
Rh6Y6,372.54,14.08,1.5027434238027,433.166666666667,-0.622904788,0.565154615,3.772,3,6.95454545454545,-0.672236966
Rh6Zn6,323.415,8.72,2.28,516.7,-1.108828375,0.865308617,13.8,1,7.5,-0.055936945
Rh6Zn6,323.415,8.72,1.65,126.35,-6.478289259,0.997043269,13.8,1,7.5,0.936386169
Rh6Zn6,323.415,8.72,2.28,516.7,-1.108848935,0.865312314,13.8,2,7.33,-0.387682355
Rh6Zn6,323.415,8.72,1.93958758502935,321.525,-3.830196634,0.932074429,13.8,5,7.615384615,0.187932429
Rh6Zn6,323.415,8.72,1.83781127587939,256.466666666667,-4.72090014,0.95392848,13.8,3,6.95454545454545,-0.05232545
Rh6Zr6,351.77,11.15,1.33,601,-0.538958057,0.39522769,10.82,1,7.5,0.213341603
Rh6Zr6,351.77,11.15,2.28,516.7,-2.16456731,0.877199406,10.82,2,7.33,-0.159356531
Rh6Zr6,351.77,11.15,1.33,601,-0.538943359,0.395229516,10.82,2,7.33,-0.163297691
Rh6Zr6,351.77,11.15,1.90505321528654,544.8,-1.715463571,0.744055301,10.82,3,6.95454545454545,-0.517198202
Rh6Zr6,351.77,11.15,1.59176655836561,572.9,-1.182399145,0.585995569,10.82,3,6.95454545454545,-0.517359973
Ru12,270.59,8.17,2.2,605.7,-1.595690672,0.733848136,12,1,7.5,0.095803119
Ru12,270.59,8.17,2.2,605.7,-1.595355555,0.733788083,12,2,7.33,-0.271800772
Ru12,270.59,8.17,2.2,605.7,-1.595447664,0.733800626,12,3,7.5,-0.374250135
Ru12,270.59,8.17,2.2,605.7,-1.594865863,0.733729242,12,3,6.95454545454545,-0.411165643
Ru6Sc6,300.745,11.585,1.36,334,0.156765196,0.334017541,17.42,1,7.5,0.926075639
Ru6Sc6,300.745,11.585,2.2,605.7,-1.086960874,0.850665346,17.42,2,7.33,-0.761705547
Ru6Sc6,300.745,11.585,1.36,334,0.156348344,0.334084745,17.42,2,7.33,-0.283163701
Ru6Sc6,300.745,11.585,1.59649231571388,424.566666666667,-0.403147308,0.566563859,17.42,3,6.95454545454545,-0.825671347
Ru6Ta6,300.36,9.51,1.9363277681966,660.8,-1.226804645,0.643245173,9.63,3,7.5,-0.370424487
Ru6Ta6,300.36,9.51,1.70425692085874,715.9,-0.814258792,0.529969631,9.63,3,6.95454545454545,-0.578844911
Ru6Tc6,272.045,8.4,2.2,605.7,-1.58074739,0.74856059,18.46,2,7.33,-0.305306965
Ru6Tc6,272.045,8.4,2.09507538418998,594.8,-1.475288881,0.71728295,18.46,3,7.5,-0.457249074
Ru6Tc6,272.045,8.4,2.09507538418998,594.8,-1.475313443,0.717286675,18.46,3,6.95454545454545,-0.47690372
Ru6Tc6,272.045,8.4,1.99515493883582,583.9,-1.368496706,0.685616446,18.46,3,7.5,-0.508437905
Ru6Tc6,272.045,8.4,1.99515493883582,583.9,-1.368493585,0.68561581,18.46,3,6.95454545454545,-0.553939284
Ru6Ti6,282.835,9.405,1.54,443.7,-0.304997578,0.401256392,5.402,1,7.5,0.648132442
Ru6Ti6,282.835,9.405,1.95338880383372,551.7,-1.272192293,0.716236547,5.402,3,7.5,-0.535437448
Ru6Ti6,282.835,9.405,1.73442173588315,497.7,-0.825714563,0.570837525,5.402,3,6.95454545454545,-0.76972583
Ru6V6,286.795,8.245,1.63,475.8,-0.716872504,0.485704271,10.97,1,7.5,0.248411227
Ru6V6,286.795,8.245,2.2,605.7,-2.096226456,0.830644141,10.97,2,7.33,-0.315136941
Ru6V6,286.795,8.245,1.63,475.8,-0.716630137,0.485652851,10.97,2,7.33,-0.335869431
Ru6V6,286.795,8.245,1.99072370839209,562.4,-1.666564498,0.723201764,10.97,3,7.5,-0.416432134
Ru6V6,286.795,8.245,1.99072370839209,562.4,-1.666297866,0.723142824,10.97,3,6.95454545454545,-0.600075097
Ru6V6,286.795,8.245,1.80135494688834,519.1,-1.207571717,0.608420869,10.97,3,6.95454545454545,-0.59966162
Ru6W6,293.555,8.82,2.2,605.7,-1.560152363,0.772492823,5.73,2,7.33,-0.393893353
Ru6W6,293.555,8.82,2.36,835,-1.159896229,0.597990327,5.73,2,7.33,-0.48627777
Ru6W6,293.555,8.82,2.25209023864749,682.133333333333,-1.437786055,0.719157077,5.73,3,7.5,-0.568383767
Ru6W6,293.555,8.82,2.25209023864749,682.133333333333,-1.437794414,0.719160436,5.73,3,6.95454545454545,-0.581256248
Ru6W6,293.555,8.82,2.30541383773241,758.566666666667,-1.30484349,0.661200302,5.73,3,7.5,-0.642141584
