surface,lattice_constant_alloy,molar_volume_alloy,EN_alloy,IE_alloy,EA_alloy,Sublimation Energy,d-Band_Center,d-Band_Width,d-Band_Filling,DOS at Fermi Energy,Work Function,CN,GCN,Valence Electrons,reaction energy (eV),site,Beta
Fe6Pd6,337.86,7.825,2.06902378763089,8.1920487,0.425,384.733333333333,-2.115209799,0.91787923,0.502661139,8.868,4.892171235,3,6.95454545454545,9.28317766722556,0.66942154,hollow|A_B_B|FCC,1
Fe6Pt6,339.535,8.09,1.83,7.9024681,0.151,360.8,-1.487034324,1.159500624,0.518336517,10.9829,5.147875914,1,7.5,8,1.319028159,top|A,1
Fe6Pt6,339.535,8.09,1.96915094781747,8.25458873333333,0.81,410.533333333333,-1.875565575,1.047940229,0.510156865,10.9829,5.147875914,3,7.5,8.61773876012753,0.461913241,hollow|A_A_B|HCP,1
Fe6Pt6,339.535,8.09,1.96915094781747,8.25458873333333,0.81,410.533333333333,-1.875618423,1.047847033,0.510165917,10.9829,5.147875914,3,6.95454545454545,8.61773876012753,0.231125875,hollow|A_A_B|FCC,1
Fe6Pt6,339.535,8.09,2.1188827624538,8.60670936666667,1.469,460.266666666667,-2.263719203,1.017081378,0.502030697,10.9829,5.147875914,3,7.5,9.28317766722556,1.055953261,hollow|A_B_B|HCP,1
Fe6Pt6,339.535,8.09,2.1188827624538,8.60670936666667,1.469,460.266666666667,-2.263723317,1.017088492,0.502050476,10.9829,5.147875914,3,6.95454545454545,9.28317766722556,1.049615866,hollow|A_B_B|FCC,1
Fe6Rh6,333.495,7.685,1.83,7.9024681,0.151,360.8,-1.565887989,1.486244993,0.507467921,11.992,4.97067121,2,7.33,8,1.048183459,bridge|A_A|B,1
Fe6Rh6,333.495,7.685,1.96915094781747,7.75461206666667,0.479666666666667,412.766666666667,-1.63366287,1.362939718,0.502051996,11.992,4.97067121,3,7.5,8.32033529220762,0.792079982,hollow|A_A_B|HCP,1
Fe6Rh6,333.495,7.685,1.96915094781747,7.75461206666667,0.479666666666667,412.766666666667,-1.633662399,1.362940318,0.502051819,11.992,4.97067121,3,6.95454545454545,8.32033529220762,0.788571482,hollow|A_A_B|FCC,1
Fe6Rh6,333.495,7.685,2.1188827624538,7.60675603333333,0.808333333333333,464.733333333333,-1.703186757,1.244010899,0.496538644,11.992,4.97067121,3,7.5,8.65349742184445,1.291708746,hollow|A_B_B|HCP,1
Fe6Rh6,333.495,7.685,2.0426453436659,7.68068405,0.644,438.75,-1.668137729,1.302757128,0.499307884,11.992,4.97067121,5,7.615384615,8.48528137423857,1.456231902,4fold|A_A_B_B,1
Fe6Ru6,278.62,7.63,1.94584519717385,7.72181206666667,0.450666666666667,442.433333333333,-1.501459589,1.590939631,0.467405302,15.401,5.071094052,3,7.5,8,-0.493330825,hollow|A_A_B|HCP,1
Fe6Ru6,278.62,7.63,1.94584519717385,7.72181206666667,0.450666666666667,442.433333333333,-1.501384906,1.590902476,0.467394465,15.401,5.071094052,3,6.95454545454545,8,-0.350724533,hollow|A_A_B|FCC,1
Fe6Ru6,278.62,7.63,2.06902378763089,7.54115603333333,0.750333333333333,524.066666666667,-1.637732042,1.718116409,0.432223157,15.401,5.071094052,3,7.5,8,-0.554093028,hollow|A_B_B|HCP,1
Fe6Ru6,278.62,7.63,2.06902378763089,7.54115603333333,0.750333333333333,524.066666666667,-1.637709189,1.718107189,0.432235222,15.401,5.071094052,3,6.95454545454545,8,-0.454748076,hollow|A_B_B|FCC,1
Fe6Ta6,308.39,8.97,1.5,7.549571,0.322,771,-0.381233179,2.462377962,0.233517642,19.036,4.750257552,2,7.33,5,-2.335059735,bridge|B_B|A,1
Fe6Ta6,308.39,8.97,1.60279459522331,7.66720336666667,0.265,634.266666666667,-0.621352222,2.367892695,0.277735634,19.036,4.750257552,3,6.95454545454545,5.84803547642573,-2.615374132,hollow|A_B_B|FCC,1
Fe6Ta6,308.39,8.97,1.65680415257809,7.72601955,0.2365,565.9,-0.729743299,2.321897869,0.297701389,19.036,4.750257552,5,7.615384615,6.32455532033676,-1.422614142,4fold|A_A_B_B,1
Fe6Tc6,280.075,7.86,1.85304198820147,7.64143873333333,0.284,431.533333333333,-1.418948301,1.719457433,0.453456924,16.291,5.136727326,3,7.5,7.65172473108956,-0.85076174,hollow|A_A_B|HCP,1
Fe6Tc6,280.075,7.86,1.85304198820147,7.64143873333333,0.284,431.533333333333,-1.418942103,1.719339347,0.453459089,16.291,5.136727326,3,6.95454545454545,7.65172473108956,-0.667662052,hollow|A_A_B|FCC,1
Fe6Tc6,280.075,7.86,1.87637410384571,7.38040936666667,0.417,502.266666666667,-1.518418777,1.941003978,0.40838084,16.291,5.136727326,3,7.5,7.31861142004594,-0.716196684,hollow|A_B_B|HCP,1
Fe6Tc6,280.075,7.86,1.87637410384571,7.38040936666667,0.417,502.266666666667,-1.518429577,1.941051068,0.408395361,16.291,5.136727326,3,6.95454545454545,7.31861142004594,-0.949255112,hollow|A_B_B|FCC,1
Fe6Y6,325.695,13.485,1.59865225046743,7.34073206666667,0.203,371,-1.194958586,1.186626788,0.492768907,24.995,3.771062792,3,7.5,5.76899828122963,-1.929938148,hollow|A_A_B|HCP,1
Fe6Y6,325.695,13.485,1.39655137591507,6.77899603333333,0.255,381.2,-1.090815458,1.608482222,0.406891001,24.995,3.771062792,3,6.95454545454545,4.16016764610381,-2.549669933,hollow|A_B_B|FCC,1
Fe6Y6,325.695,13.485,1.49418874309774,7.05986405,0.229,376.1,-1.151380589,1.380927541,0.456839668,24.995,3.771062792,5,7.615384615,4.89897948556636,-2.702380491,4fold|A_A_B_B,1
Fe6Zn6,276.57,8.125,1.76791768912406,8.39971106666667,0.100666666666667,282.65,-3.143630167,1.856123081,0.498505672,6.431,4.789362805,3,7.5,9.15771394042665,-0.316422407,hollow|A_A_B|HCP,1
Fe6Zn6,276.57,8.125,1.76791768912406,8.39971106666667,0.100666666666667,282.65,-3.143646615,1.856144484,0.498509723,6.431,4.789362805,3,6.95454545454545,9.15771394042665,-0.33356449,hollow|A_A_B|FCC,1
Fe6Zn6,276.57,8.125,1.7079415057474,8.89695403333333,0.050333333333333,204.5,-5.085748202,1.714917325,0.498716407,6.431,4.789362805,3,7.5,10.4829655768356,0.203592309,hollow|A_B_B|HCP,1
Fe6Zn6,276.57,8.125,1.7079415057474,8.89695403333333,0.050333333333333,204.5,-5.085779111,1.714892718,0.498716605,6.431,4.789362805,3,6.95454545454545,10.4829655768356,0.078749881,hollow|A_B_B|FCC,1
Fe6Zr6,304.925,10.555,1.83,7.9024681,0.151,360.8,-1.163079762,1.316455564,0.50416188,13.206,4.323372045,1,7.5,8,-0.079620645,top|A,1
Fe6Zr6,304.925,10.555,1.33,6.634126,0.426,601,-0.830457519,2.113794179,0.233844069,13.206,4.323372045,1,7.5,4,-0.185566672,top|B,1
Fe6Zr6,304.925,10.555,1.33,6.634126,0.426,601,-0.830277533,2.1138464,0.233817283,13.206,4.323372045,2,7.33,4,-2.142574705,bridge|B_B|A,1
Fe6Zr6,304.925,10.555,1.47928365016285,7.0569067,0.334333333333333,520.933333333333,-0.989527244,1.789003777,0.363670712,13.206,4.323372045,3,6.95454545454545,5.03968419957949,-2.445380263,hollow|A_B_B|FCC,1
Fe6Zr6,304.925,10.555,1.56009615088302,7.26829705,0.2885,480.9,-1.045827082,1.653851034,0.409274713,13.206,4.323372045,5,7.615384615,5.65685424949238,-2.108168359,4fold|A_A_B_B,1
Hf12,319.64,13.44,1.3,6.82507,0.014,655.5,-1.048610076,5.763411817,0.573283516,14.96,4.523521558,1,7.5,4,-0.749242053,top|A,1
Hf12,319.64,13.44,1.3,6.82507,0.014,655.5,-1.048158336,5.763164699,0.57318976,14.96,4.523521558,3,7.5,4,-3.325056547,hollow|A_A_A|HCP,1
Hf12,319.64,13.44,1.3,6.82507,0.014,655.5,-1.04826476,5.762781101,0.57323648,14.96,4.523521558,3,6.95454545454545,4,-3.730901957,hollow|A_A_A|FCC,1
Hf6Hg6,310.07,13.765,2,10.437504,0,61.49,-6.993815187,1.873751313,0.990976889,10.21,4.365535997,1,7.5,12,-0.998800648,top|B,1
Hf6Hg6,310.07,13.765,1.3,6.82507,0.014,655.5,-0.243477646,3.892051414,0.430837556,10.21,4.365535997,2,7.33,4,-2.936749691,bridge|A_A|B,1
Hf6Hg6,310.07,13.765,2,10.437504,0,61.49,-6.9938204,1.873738831,0.990977507,10.21,4.365535997,2,7.33,12,-2.937190244,bridge|B_B|A,1
Hf6Hg6,310.07,13.765,1.3,6.82507,0.014,655.5,-0.243349241,3.891801529,0.430828113,10.21,4.365535997,1,7.5,4,-1.088987745,top-tilt|A,1
Hf6Ir6,351.77,10.98,1.3,6.82507,0.014,655.5,-0.757598433,4.016013974,0.468591174,7.726,4.431996361,1,7.5,4,-0.255349857,top|A,1
Hf6Ir6,351.77,10.98,1.54918444782651,7.53905333333333,0.5306,632.333333333333,-1.528208691,3.778583174,0.656093012,7.726,4.431996361,3,6.95454545454545,5.24148278841779,-2.297959462,hollow|A_A_B|FCC,1
Hf6La6,348.42,17.915,1.22958851108629,6.40901333333333,0.166,572.4,-0.900566384,4.832545396,0.588014709,28.48,3.708602333,3,7.5,3.63424118566428,-3.351034031,hollow|A_A_B|HCP,1
Hf6La6,348.42,17.915,1.22958851108629,6.40901333333333,0.166,572.4,-0.900471125,4.832483664,0.587994643,28.48,3.708602333,3,6.95454545454545,3.63424118566428,-3.432626413,hollow|A_A_B|FCC,1
Hf6La6,348.42,17.915,1.16299069738107,5.99295666666667,0.318,489.3,-0.996303553,5.15199023,0.595657487,28.48,3.708602333,3,7.5,3.30192724889463,-3.015458211,hollow|A_B_B|HCP,1
Hf6La6,348.42,17.915,1.16299069738107,5.99295666666667,0.318,489.3,-0.996296475,5.151940783,0.595653038,28.48,3.708602333,3,6.95454545454545,3.30192724889463,-3.003977048,hollow|A_B_B|FCC,1
Hf6Mo6,317.17,11.41,2.16,7.09243,0.748,636,-0.809492047,3.771068041,0.695916213,13.41,4.636154535,1,7.5,6,-0.843606778,top|B,1
Hf6Mo6,317.17,11.41,1.53973796632389,6.91419,0.258666666666667,649,-0.919600571,5.950967565,0.608267772,13.41,4.636154535,3,7.5,4.57885697021333,-2.450279537,hollow|A_A_B|HCP,1
Hf6Mo6,317.17,11.41,1.82368692687632,7.00331,0.503333333333333,642.5,-0.858501632,4.863845014,0.65691654,13.41,4.636154535,3,7.5,5.24148278841779,-2.263265356,hollow|A_B_B|HCP,1
Hf6Nb6,324.84,12.135,1.39316395357652,6.80299666666667,0.314666666666667,675.933333333333,-1.014340169,5.371066426,0.588332751,18.34,4.545166667,3,7.5,4.30886938006377,-3.120562045,hollow|A_A_B|HCP,1
Hf6Nb6,324.84,12.135,1.39316395357652,6.80299666666667,0.314666666666667,675.933333333333,-1.014158345,5.370943793,0.588293955,18.34,4.545166667,3,6.95454545454545,4.30886938006377,-3.36248254,hollow|A_A_B|FCC,1
Hf6Nb6,324.84,12.135,1.4930044627269,6.78092333333333,0.615333333333333,696.366666666667,-0.992248031,4.832958191,0.626522149,18.34,4.545166667,3,7.5,4.64158883361278,-2.7603255,hollow|A_B_B|HCP,1
Hf6Nb6,324.84,12.135,1.4930044627269,6.78092333333333,0.615333333333333,696.366666666667,-0.992347001,4.832955938,0.6265497,18.34,4.545166667,3,6.95454545454545,4.64158883361278,-2.93105639,hollow|A_B_B|FCC,1
Hf6Ni6,336.02,10.015,1.3,6.82507,0.014,655.5,-0.584225862,2.488969308,0.22235535,11.784,4.175877142,2,7.33,4,-2.876734848,bridge|A_A|B,1
Hf6Ni6,336.02,10.015,1.47788289945516,7.09667266666667,0.394666666666667,568.733333333333,-1.240999339,2.115873902,0.328797134,11.784,4.175877142,3,7.5,5.42883523318981,-2.870532421,hollow|A_A_B|HCP,1
Hf6Ni6,336.02,10.015,1.57575378787424,7.232474,0.585,525.35,-1.490075746,1.926614506,0.369158206,11.784,4.175877142,5,7.615384615,6.32455532033676,-1.853767771,4fold|A_A_B_B,1
Hf6Os6,296.54,10.93,1.3,6.82507,0.014,655.5,-0.613824861,7.708839385,0.44839583,5.617,4.752920448,1,7.5,4,0.44058319,top|A,1
Hf6Os6,296.54,10.93,2.2,8.43823,1.1,661,-1.396195843,3.918431964,0.819094782,5.617,4.752920448,1,7.5,8,0.582973831,top|B,1
Hf6Os6,296.54,10.93,1.54918444782651,7.36279,0.376,657.333333333333,-0.933250493,6.447950474,0.599778196,5.617,4.752920448,3,7.5,5.03968419957949,-2.203050509,hollow|A_A_B|HCP,1
Hf6Os6,296.54,10.93,1.84613265645195,7.90051,0.738,659.166666666667,-1.187201422,5.214224863,0.720371521,5.617,4.752920448,3,7.5,6.3496042078728,-0.771588177,hollow|A_B_B|HCP,1
Hf6Os6,296.54,10.93,1.69115345252878,7.63165,0.557,658.25,-1.066829163,5.832104126,0.663262204,5.617,4.752920448,5,7.615384615,5.65685424949238,-0.907830814,4fold|A_A_B_B,1
Hf6Pd6,354.355,11,1.3,6.82507,0.014,655.5,-0.506654002,3.36669884,0.414889846,15.55,4.205348017,1,7.5,4,-1.241570138,top|A,1
Hf6Pd6,354.355,11,1.3,6.82507,0.014,655.5,-0.506963111,3.366475748,0.414955325,15.55,4.205348017,2,7.33,4,-3.195834856,bridge|A_A|B,1
Hf6Pt6,356.03,11.265,1.3,6.82507,0.014,655.5,-0.70216659,3.639750321,0.421696218,11.05,4.247295716,1,7.5,4,-1.06063117,top|A,1
Hf6Pt6,356.03,11.265,1.3,6.82507,0.014,655.5,-0.701824371,3.639663901,0.4216237,11.05,4.247295716,2,7.33,4,-2.864514624,bridge|A_A|B,1
Hf6Re6,297.87,11.15,1.3,6.82507,0.014,655.5,-1.012375685,7.996152756,0.528419684,19.47,4.762225541,1,7.5,4,0.509700921,top|A,1
Hf6Re6,297.87,11.15,1.9,7.83352,0.15,738,-1.114918223,4.154881589,0.738561332,19.47,4.762225541,1,7.5,7,-0.946292337,top|B,1
Hf6Re6,297.87,11.15,1.3,6.82507,0.014,655.5,-1.012807883,7.996479436,0.52847706,19.47,4.762225541,2,7.33,4,-2.069590916,bridge|A_A|B,1
Hf6Re6,297.87,11.15,1.9,7.83352,0.15,738,-1.11502264,4.154960137,0.738577319,19.47,4.762225541,2,7.33,7,-1.808115368,bridge|B_B|A,1
Hf6Re6,297.87,11.15,1.47529918282331,7.16122,0.059333333333333,683,-1.055999548,6.642213677,0.617655985,19.47,4.762225541,3,7.5,4.82028452835046,-2.27501251,hollow|A_A_B|HCP,1
Hf6Re6,297.87,11.15,1.67423667603009,7.49737,0.104666666666667,710.5,-1.089314208,5.392796955,0.685423187,19.47,4.762225541,3,7.5,5.8087857335637,-1.838874844,hollow|A_B_B|HCP,1
Hf6Rh6,349.99,10.86,1.56773931873529,7.03634666666667,0.388333333333333,609.233333333333,-1.318728732,5.768948318,0.586204421,9.216,4.348356236,3,7.5,5.24148278841779,-2.712926807,hollow|A_A_B|HCP,1
Hf6Rh6,349.99,10.86,1.89062043962199,7.24762333333333,0.762666666666667,562.966666666667,-1.847068172,4.572340088,0.745561293,9.216,4.348356236,3,6.95454545454545,6.86828545531999,-0.600892255,hollow|A_B_B|FCC,1
Hf6Rh6,349.99,10.86,1.72162713733259,7.141985,0.5755,586.1,-1.594820833,5.185312771,0.669465361,9.216,4.348356236,5,7.615384615,6,-0.683341796,4fold|A_A_B_B,1
Hf6Ru6,295.115,10.805,1.54918444782651,7.00354666666667,0.359333333333333,638.9,-0.911329979,5.931881001,0.587796911,2.067,4.602608409,3,7.5,5.03968419957949,-2.324001573,hollow|A_A_B|HCP,1
Hf6Ru6,295.115,10.805,1.84613265645195,7.18202333333333,0.704666666666667,622.3,-1.17017063,4.715003096,0.717902302,2.067,4.602608409,3,7.5,6.3496042078728,-0.824877999,hollow|A_B_B|HCP,1
Hf6Ru6,295.115,10.805,1.69115345252878,7.092785,0.532,630.6,-1.047294301,5.328383312,0.656182711,2.067,4.602608409,5,7.615384615,5.65685424949238,-0.973884136,4fold|A_A_B_B,1
Hf6Sc6,325.27,14.22,1.31969996241539,6.73721,0.072,548.333333333333,-0.784982876,4.898767228,0.553887593,32.11,4.208486533,3,7.5,3.63424118566428,-3.567035003,hollow|A_A_B|HCP,1
Hf6Sc6,325.27,14.22,1.31969996241539,6.73721,0.072,548.333333333333,-0.784916678,4.898712937,0.553868777,32.11,4.208486533,3,6.95454545454545,3.63424118566428,-3.695666616,hollow|A_A_B|FCC,1
Hf6Sc6,325.27,14.22,1.3396984544609,6.64935,0.13,441.166666666667,-0.571340642,4.501669815,0.488753568,32.11,4.208486533,3,7.5,3.30192724889463,-3.487094488,hollow|A_B_B|HCP,1
Hf6Sc6,325.27,14.22,1.3396984544609,6.64935,0.13,441.166666666667,-0.571285788,4.501531254,0.488745063,32.11,4.208486533,3,6.95454545454545,3.30192724889463,-3.660853324,hollow|A_B_B|FCC,1
Hf6Ta6,324.885,12.145,1.3635131201749,7.06657033333333,0.116666666666667,694,-0.483654067,5.849698238,0.478050505,16.87,4.66843085,3,7.5,4.30886938006377,-3.12278331,hollow|A_A_B|HCP,1
Hf6Ta6,324.885,12.145,1.3635131201749,7.06657033333333,0.116666666666667,694,-0.483631084,5.849655795,0.478048761,16.87,4.66843085,3,6.95454545454545,4.30886938006377,-3.462855403,hollow|A_A_B|FCC,1
Hf6Ta6,324.885,12.145,1.43012925299162,7.30807066666667,0.219333333333333,732.5,-0.507242105,5.529829669,0.511110832,16.87,4.66843085,3,7.5,4.64158883361278,-2.869701522,hollow|A_B_B|HCP,1
Hf6Ta6,324.885,12.145,1.43012925299162,7.30807066666667,0.219333333333333,732.5,-0.507254522,5.529774223,0.511115251,16.87,4.66843085,3,6.95454545454545,4.64158883361278,-3.177930173,hollow|A_B_B|FCC,1
Hf6Tc6,296.57,11.035,1.3,6.82507,0.014,655.5,-0.887110017,7.178649748,0.511702875,20.03,4.644432987,2,7.33,4,-2.2005623,bridge|A_A|B,1
Hf6Tc6,296.57,11.035,1.9,7.11938,0.55,573,-0.950722123,3.432085527,0.756500047,20.03,4.644432987,2,7.33,7,-1.58630463,bridge|B_B|A,1
Hf6Tc6,296.57,11.035,1.47529918282331,6.92317333333333,0.192666666666667,628,-0.91535534,5.829079034,0.61983196,20.03,4.644432987,3,7.5,4.82028452835046,-2.275853886,hollow|A_A_B|HCP,1
Hf6Tc6,296.57,11.035,1.67423667603009,7.02127666666667,0.371333333333333,600.5,-0.935595919,4.618187403,0.697725713,20.03,4.644432987,3,7.5,5.8087857335637,-1.731487023,hollow|A_B_B|HCP,1
Hf6Ti6,307.36,12.04,1.37552707066256,6.82608666666667,0.035666666666667,584.9,-1.021819334,5.313211223,0.60100195,32.43,4.525936973,3,7.5,4,-3.310631521,hollow|A_A_B|HCP,1
Hf6Ti6,307.36,12.04,1.37552707066256,6.82608666666667,0.035666666666667,584.9,-1.021967899,5.313290869,0.601056194,32.43,4.525936973,3,6.95454545454545,4,-3.571118343,hollow|A_A_B|FCC,1
Hf6Ti6,307.36,12.04,1.45544209394271,6.82710333333333,0.057333333333333,514.3,-0.709876121,4.408100108,0.549054756,32.43,4.525936973,3,7.5,4,-3.19313535,hollow|A_B_B|HCP,1
Hf6Ti6,307.36,12.04,1.45544209394271,6.82710333333333,0.057333333333333,514.3,-0.70977923,4.407945028,0.549030198,32.43,4.525936973,3,6.95454545454545,4,-3.492598262,hollow|A_B_B|FCC,1
Hf6V6,311.32,10.88,1.63,6.746187,0.525,475.8,-0.357828993,3.014825997,0.562314272,26.06,4.586912689,2,7.33,5,-2.627442109,bridge|B_B|A,1
Hf6V6,311.32,10.88,1.40181736770934,6.79877566666667,0.184333333333333,595.6,-0.975335678,5.846913626,0.623835072,26.06,4.586912689,3,6.95454545454545,4.30886938006377,-3.102176266,hollow|A_A_B|FCC,1
Hf6V6,311.32,10.88,1.51160917877811,6.77248133333333,0.354666666666667,535.7,-0.625615948,4.479732073,0.588979901,26.06,4.586912689,3,7.5,4.64158883361278,-3.045892647,hollow|A_B_B|HCP,1
Hf6V6,311.32,10.88,1.51160917877811,6.77248133333333,0.354666666666667,535.7,-0.625835145,4.479792469,0.589027756,26.06,4.586912689,3,6.95454545454545,4.64158883361278,-3.103175331,hollow|A_B_B|FCC,1
Hf6V6,311.32,10.88,1.45567853594123,6.7856285,0.2695,565.65,-0.788291673,5.163155988,0.605202491,26.06,4.586912689,5,7.615384615,4.47213595499958,-3.247818395,4fold|A_A_B_B,1
Hf6W6,318.08,11.455,1.3,6.82507,0.014,655.5,-1.100613178,6.659034024,0.5290475,16.59,4.613395624,1,7.5,4,-0.614626112,top|A,1
Hf6W6,318.08,11.455,1.58586507855208,7.17139,0.28142,715.333333333333,-1.156308389,6.013321579,0.592987304,16.59,4.613395624,3,7.5,4.57885697021333,-2.707428339,hollow|A_A_B|HCP,1
Hf6W6,318.08,11.455,1.58586507855208,7.17139,0.28142,715.333333333333,-1.156295364,6.013340945,0.592983374,16.59,4.613395624,3,6.95454545454545,4.57885697021333,-2.890881639,hollow|A_A_B|FCC,1
Hf6W6,318.08,11.455,1.93459080567,7.51771,0.54884,775.166666666667,-1.201513016,5.432313822,0.644894895,16.59,4.613395624,3,7.5,5.24148278841779,-2.336757453,hollow|A_B_B|HCP,1
Hf6W6,318.08,11.455,1.93459080567,7.51771,0.54884,775.166666666667,-1.201469312,5.432252987,0.644887885,16.59,4.613395624,3,6.95454545454545,5.24148278841779,-2.3974402,hollow|A_B_B|FCC,1
Hf6Y6,342.19,16.66,1.22,6.21726,0.307,391.4,-0.865387603,5.479250675,0.519685726,28.4,3.993998435,2,7.33,3,-2.200513728,bridge|B_B|A,1
Hf6Y6,342.19,16.66,1.2727668200451,6.62246666666667,0.111666666666667,567.466666666667,-0.776455144,4.818560956,0.555036452,28.4,3.993998435,3,7.5,3.63424118566428,-3.60980572,hollow|A_A_B|HCP,1
Hf6Y6,342.19,16.66,1.2727668200451,6.62246666666667,0.111666666666667,567.466666666667,-0.776386324,4.818493365,0.555008817,28.4,3.993998435,3,6.95454545454545,3.63424118566428,-3.692015392,hollow|A_A_B|FCC,1
Hf6Y6,342.19,16.66,1.24610413708286,6.41986333333333,0.209333333333333,479.433333333333,-0.817640362,5.134857677,0.538706844,28.4,3.993998435,3,7.5,3.30192724889463,-3.435192719,hollow|A_B_B|HCP,1
Hf6Y6,342.19,16.66,1.24610413708286,6.41986333333333,0.209333333333333,479.433333333333,-0.81752199,5.134751271,0.538669296,28.4,3.993998435,3,6.95454545454545,3.30192724889463,-3.549843803,hollow|A_B_B|FCC,1
Hf6Zn6,293.065,11.3,1.3,6.82507,0.014,655.5,-0.202133741,3.296210383,0.435564441,15.09,4.395593958,2,7.33,4,-2.919939587,bridge|A_A|B,1
Hf6Zn6,293.065,11.3,1.52394893085323,8.53782133333333,0.004666666666667,302.733333333333,-5.322166738,3.497924905,0.858051824,15.09,4.395593958,3,7.5,8.32033529220762,-0.983447577,hollow|A_B_B|HCP,1
Hf6Zn6,293.065,11.3,1.46458185158768,8.1096335,0.007,390.925,-4.310001792,4.015220709,0.774532055,15.09,4.395593958,5,7.615384615,6.92820323027551,-1.715443735,4fold|A_A_B_B,1
Hf6Zr6,321.42,13.73,1.33,6.634126,0.426,601,-0.869263839,4.620346678,0.586802194,31.87,4.484780028,1,7.5,4,-0.58647716,top|B,1
Hf6Zr6,321.42,13.73,1.3099240481964,6.761422,0.151333333333333,637.333333333333,-0.987426499,5.112788053,0.580806716,31.87,4.484780028,3,7.5,4,-3.276201093,hollow|A_A_B|HCP,1
Hf6Zr6,321.42,13.73,1.3099240481964,6.761422,0.151333333333333,637.333333333333,-0.987438995,5.1127555,0.580808958,31.87,4.484780028,3,6.95454545454545,4,-3.60323213,hollow|A_A_B|FCC,1
Hf6Zr6,321.42,13.73,1.31992385541789,6.697774,0.288666666666667,619.166666666667,-0.926951568,4.867312931,0.583879678,31.87,4.484780028,3,7.5,4,-3.164716461,hollow|A_B_B|HCP,1
Hf6Zr6,321.42,13.73,1.31992385541789,6.697774,0.288666666666667,619.166666666667,-0.926974503,4.867405648,0.58388122,31.87,4.484780028,3,6.95454545454545,4,-3.482477668,hollow|A_B_B|FCC,1
Hg6La6,338.85,18.24,1.1,5.5769,0.47,406.2,-0.727120101,3.065527994,0.506070579,20.1,3.390554759,2,7.33,3,-2.806712202,bridge|B_B|A,1
Hg6Mo6,307.6,11.735,2.16,7.09243,0.748,636,-0.622893085,3.944508644,0.572788838,10.57,4.775492556,1,7.5,6,-0.263022243,top|B,1
Hg6Nb6,315.27,12.46,1.6,6.75885,0.916,716.8,-0.336663866,3.531509266,0.506652306,12.79,4.624883402,1,7.5,5,-1.037948985,top|B,1
Hg6Nb6,315.27,12.46,1.6,6.75885,0.916,716.8,-0.337239124,3.531749391,0.506759148,12.79,4.624883402,2,7.33,5,-1.785467605,bridge|B_B|A,1
Hg6Pd6,344.785,11.325,2.2,8.336839,0.562,396.7,-1.792783815,1.413582948,0.944527126,4.222,4.825741586,2,7.33,10,2.289911967,bridge|B_B|A,1
Hg6Pd6,344.785,11.325,2.06456023091273,9.73728233333333,0.187333333333333,173.226666666667,-4.940072748,2.52878204,0.977944017,4.222,4.825741586,3,7.5,11.2924323465723,2.455077584,hollow|A_A_B|HCP,1
Hg6Pd6,344.785,11.325,2.06456023091273,9.73728233333333,0.187333333333333,173.226666666667,-4.940061878,2.528781431,0.977944268,4.222,4.825741586,3,6.95454545454545,11.2924323465723,2.226565498,hollow|A_A_B|FCC,1
Hg6Pt6,346.46,11.59,2.08928785364464,9.94461266666667,0.709333333333333,210.993333333333,-4.852777802,2.552180847,0.971176879,6.389,5.137001944,3,6.95454545454545,11.2924323465723,2.002607237,hollow|A_A_B|FCC,1
Hg6Rh6,340.42,11.185,2.28,7.4589,1.137,516.7,-0.909167442,1.929400907,0.872791785,15.12,5.005286936,2,7.33,9,1.053096338,bridge|B_B|A,1
Hg6Rh6,340.42,11.185,2.13541565040626,8.948202,0.5685,289.095,-3.635918075,3.252545847,0.934245221,15.12,5.005286936,5,7.615384615,10.3923048454133,2.557730625,4fold|A_A_B_B,1
Hg6Rh6,340.42,11.185,2.08928785364464,9.444636,0.379,213.226666666667,-4.533616686,3.095597137,0.954483831,15.12,5.005286936,3,6.95454545454545,10.9027235569928,1.860989944,hollow-tilt|A_A_B|FCC,1
