Metal,D-Band Center,D-Band Width,D-Band Filling,Adsorption Site
Tc2Pt2,-2.401200413,3.270395797,0.812780411,hollow|A_B_B|FCC
Tc2Pt2,-1.798050188,3.283847514,0.728027438,hollow|A_B_B|HCP
Tc2Pt2,-1.176129248,3.180100776,0.64065806,top|A
Tc2Pt2,-2.986485133,3.148620014,0.895054703,top|B
Tc2Re2,-1.502414973,4.956105582,0.680690866,4fold|A_A_B_B
Tc2Re2,-1.424552886,4.627318964,0.686953563,bridge|A_A|A
Tc2Re2,-1.424552886,4.627318964,0.686953563,bridge|A_A|B
Tc2Re2,-1.502414042,4.955914528,0.680696108,bridge|A_B|A
Tc2Re2,-1.502408817,4.955952484,0.680693437,bridge|A_B|B
Tc2Re2,-1.582712844,5.272327413,0.674235545,bridge|B_B|A
Tc2Re2,-1.502400649,4.95592143,0.680695124,bridge|B_B|B
Tc2Re2,-1.476178239,4.847875778,0.682800153,hollow|A_A_A|FCC
Tc2Re2,-1.528903712,5.062867302,0.678561131,hollow|A_A_A|HCP
Tc2Re2,-1.476184221,4.847890261,0.682801737,hollow|A_A_B|FCC
Tc2Re2,-1.528914034,5.062836117,0.678562377,hollow|A_A_B|HCP
Tc2Re2,-1.528903712,5.062867302,0.678561131,hollow|A_B_B|FCC
Tc2Re2,-1.476178239,4.847875778,0.682800153,hollow|A_B_B|HCP
Tc2Re2,-1.424575267,4.627278051,0.686953832,top|A
Tc2Re2,-1.58273213,5.272391274,0.674235069,top|B
Tc2Rh2,-1.577178113,4.014032172,0.727258004,4fold|A_A_B_B
Tc2Rh2,-1.135421844,4.369670783,0.631464805,bridge|A_A|A
Tc2Rh2,-1.135421844,4.369670783,0.631464805,bridge|A_A|B
Tc2Rh2,-1.57703664,4.013908187,0.727239582,bridge|A_B|A
Tc2Rh2,-1.577193459,4.013841624,0.727259843,bridge|A_B|B
Tc2Rh2,-2.011703089,3.57730578,0.821485783,bridge|B_B|A
Tc2Rh2,-1.577160939,4.013834397,0.727261678,bridge|B_B|B
Tc2Rh2,-1.430747239,4.140350922,0.69550286,hollow|A_A_A|FCC
Tc2Rh2,-1.722846247,3.878512397,0.758845009,hollow|A_A_A|HCP
Tc2Rh2,-1.430647525,4.14039105,0.695490294,hollow|A_A_B|FCC
Tc2Rh2,-1.722747475,3.878490056,0.758828886,hollow|A_A_B|HCP
Tc2Rh2,-1.722846247,3.878512397,0.758845009,hollow|A_B_B|FCC
Tc2Rh2,-1.430747239,4.140350922,0.69550286,hollow|A_B_B|HCP
Tc2Rh2,-1.135318629,4.36961357,0.631445747,top|A
Tc2Rh2,-2.011871761,3.577179785,0.821510245,top|B
Tc2Ru2,-1.422099864,4.264101269,0.701509118,4fold|A_A_B_B
Tc2Ru2,-1.260399187,4.501211486,0.653546403,bridge|A_A|A
Tc2Ru2,-1.260399187,4.501211486,0.653546403,bridge|A_A|B
Tc2Ru2,-1.422064234,4.264097866,0.70149623,bridge|A_B|A
Tc2Ru2,-1.422065151,4.264097978,0.701496426,bridge|A_B|B
Tc2Ru2,-1.58074739,4.011666788,0.74856059,bridge|B_B|A
Tc2Ru2,-1.422057619,4.264087011,0.701493382,bridge|B_B|B
Tc2Ru2,-1.368496706,4.3446586,0.685616446,hollow|A_A_A|FCC
Tc2Ru2,-1.475288881,4.181782697,0.71728295,hollow|A_A_A|HCP
Tc2Ru2,-1.368493585,4.344660113,0.68561581,hollow|A_A_B|FCC
Tc2Ru2,-1.475313443,4.181861146,0.717286675,hollow|A_A_B|HCP
Tc2Ru2,-1.475288881,4.181782697,0.71728295,hollow|A_B_B|FCC
Tc2Ru2,-1.368496706,4.3446586,0.685616446,hollow|A_B_B|HCP
Tc2Ru2,-1.260384154,4.501109123,0.653547258,top|A
Tc2Ru2,-1.580745984,4.011685739,0.748557884,top|B
Tc2Ta2,-0.676990179,5.240619904,0.567968196,4fold|A_A_B_B
Tc2Ta2,-0.970419117,4.418343296,0.681895328,bridge|A_A|A
Tc2Ta2,-0.970419117,4.418343296,0.681895328,bridge|A_A|B
Tc2Ta2,-0.676903534,5.240767106,0.567953633,bridge|A_B|A
Tc2Ta2,-0.676972073,5.240774673,0.567962329,bridge|A_B|B
Tc2Ta2,-0.351410044,6.006802209,0.441552649,bridge|B_B|A
Tc2Ta2,-0.67693674,5.240732889,0.567958662,bridge|B_B|B
Tc2Ta2,-0.778141995,4.974718471,0.607237365,hollow|A_A_A|FCC
Tc2Ta2,-0.572278217,5.500561511,0.527319899,hollow|A_A_A|HCP
Tc2Ta2,-0.778094622,4.974701116,0.607231418,hollow|A_A_B|FCC
Tc2Ta2,-0.572261819,5.500584335,0.52731785,hollow|A_A_B|HCP
Tc2Ta2,-0.572278217,5.500561511,0.527319899,hollow|A_B_B|FCC
Tc2Ta2,-0.778141995,4.974718471,0.607237365,hollow|A_B_B|HCP
Tc2Ta2,-0.970393259,4.418375378,0.681884618,top|A
Tc2Ta2,-0.351432701,6.00642041,0.441567872,top|B
Tc2Y2,-0.620581098,4.483077181,0.64489066,4fold|A_A_B_B
Tc2Y2,-0.701732299,2.709153024,0.749622721,bridge|A_A|A
Tc2Y2,-0.701732299,2.709153024,0.749622721,bridge|A_A|B
Tc2Y2,-0.620842755,4.48289979,0.644973082,bridge|A_B|A
Tc2Y2,-0.620548012,4.482864883,0.644918705,bridge|A_B|B
Tc2Y2,-0.459881982,6.728607495,0.437792133,bridge|B_B|A
Tc2Y2,-0.62064311,4.482892803,0.644894192,bridge|B_B|B
Tc2Y2,-0.652838067,3.873708552,0.686669902,hollow|A_A_A|FCC
Tc2Y2,-0.580091823,5.141158171,0.592795211,hollow|A_A_A|HCP
Tc2Y2,-0.653023295,3.873690903,0.686706675,hollow|A_A_B|FCC
Tc2Y2,-0.580273535,5.141138264,0.592869597,hollow|A_A_B|HCP
Tc2Y2,-0.580091823,5.141158171,0.592795211,hollow|A_B_B|FCC
Tc2Y2,-0.652838067,3.873708552,0.686669902,hollow|A_B_B|HCP
Tc2Y2,-0.701908667,2.709200583,0.749689196,top|A
Tc2Y2,-0.459605583,6.728973098,0.437745269,top|B
Ti2Hf2,-0.860818991,4.869609356,0.574191767,4fold|A_A_B_B
Ti2Hf2,-0.434661455,3.392196237,0.503224285,bridge|A_A|A
Ti2Hf2,-0.434661455,3.392196237,0.503224285,bridge|A_A|B
Ti2Hf2,-0.860812746,4.869465265,0.574207828,bridge|A_B|A
Ti2Hf2,-0.860985082,4.869780758,0.574248638,bridge|A_B|B
Ti2Hf2,-1.379186004,6.170082175,0.660523046,bridge|B_B|A
Ti2Hf2,-0.860612433,4.869369435,0.574133051,bridge|B_B|B
Ti2Hf2,-0.709876121,4.408100108,0.549054756,hollow|A_A_A|FCC
Ti2Hf2,-1.021819334,5.313211223,0.60100195,hollow|A_A_A|HCP
Ti2Hf2,-0.70977923,4.407945028,0.549030198,hollow|A_A_B|FCC
Ti2Hf2,-1.021967899,5.313290869,0.601056194,hollow|A_A_B|HCP
Ti2Hf2,-1.021819334,5.313211223,0.60100195,hollow|A_B_B|FCC
Ti2Hf2,-0.709876121,4.408100108,0.549054756,hollow|A_B_B|HCP
Ti2Hf2,-0.434834347,3.392278797,0.503291255,top|A
Ti2Hf2,-1.379451717,6.170655512,0.660570975,top|B
Ti2Ir2,-1.70717563,2.954108881,0.704272936,4fold|A_A_B_B
Ti2Ir2,-0.441359982,2.528187746,0.419573878,bridge|A_A|A
Ti2Ir2,-0.441359982,2.528187746,0.419573878,bridge|A_A|B
Ti2Ir2,-1.707162094,2.954073445,0.704274925,bridge|A_B|A
Ti2Ir2,-1.707172622,2.954073396,0.70427653,bridge|A_B|B
Ti2Ir2,-2.615976071,2.902806121,0.9086834,bridge|B_B|A
Ti2Ir2,-1.707020248,2.954015948,0.704241309,bridge|B_B|B
Ti2Ir2,-1.333975059,2.893289789,0.620338194,hollow|A_A_A|FCC
Ti2Ir2,-2.041482729,2.967902102,0.779460771,hollow|A_A_A|HCP
Ti2Ir2,-1.333953327,2.893291519,0.620333182,hollow|A_A_B|FCC
Ti2Ir2,-2.041590484,2.967931788,0.779484999,hollow|A_A_B|HCP
Ti2Ir2,-2.041482729,2.967902102,0.779460771,hollow|A_B_B|FCC
Ti2Ir2,-1.333975059,2.893289789,0.620338194,hollow|A_B_B|HCP
Ti2Ir2,-0.441459763,2.528238657,0.419596969,top|A
Ti2Ir2,-2.616005271,2.902878112,0.908684346,top|B
Ti2La2,-0.649519019,4.035279409,0.57719191,4fold|A_A_B_B
Ti2La2,-0.321820126,2.868931223,0.511658682,bridge|A_A|A
Ti2La2,-0.321820126,2.868931223,0.511658682,bridge|A_A|B
Ti2La2,-0.649140009,4.035068868,0.577024101,bridge|A_B|A
Ti2La2,-0.649650084,4.035662237,0.577194408,bridge|A_B|B
Ti2La2,-1.17387817,5.359313249,0.682024841,bridge|B_B|A
Ti2La2,-0.649483347,4.035166978,0.577184289,bridge|B_B|B
Ti2La2,-0.52485739,3.6390944,0.552288743,hollow|A_A_A|FCC
Ti2La2,-0.79531782,4.449126303,0.606361821,hollow|A_A_A|HCP
Ti2La2,-0.524572148,3.638778865,0.552184929,hollow|A_A_B|FCC
Ti2La2,-0.795051042,4.449071264,0.606246052,hollow|A_A_B|HCP
Ti2La2,-0.79531782,4.449126303,0.606361821,hollow|A_B_B|FCC
Ti2La2,-0.52485739,3.6390944,0.552288743,hollow|A_B_B|HCP
Ti2La2,-0.321585529,2.868935442,0.511543746,top|A
Ti2La2,-1.174796282,5.360319559,0.682305202,top|B
Ti2Ta2,-0.362489547,4.616373684,0.491937518,4fold|A_A_B_B
Ti2Ta2,0.143161003,3.682376456,0.377897513,bridge|A_A|A
Ti2Ta2,0.143161003,3.682376456,0.377897513,bridge|A_A|B
Ti2Ta2,-0.362497848,4.616644822,0.491912584,bridge|A_B|A
Ti2Ta2,-0.362385268,4.616629496,0.491890417,bridge|A_B|B
Ti2Ta2,-0.942180609,5.437362832,0.622670358,bridge|B_B|A
Ti2Ta2,-0.362681177,4.616569661,0.491969696,bridge|B_B|B
Ti2Ta2,-0.186373502,4.320711537,0.452215795,hollow|A_A_A|FCC
Ti2Ta2,-0.546813167,4.899845467,0.533501218,hollow|A_A_A|HCP
Ti2Ta2,-0.186435866,4.320697188,0.452228323,hollow|A_A_B|FCC
Ti2Ta2,-0.546684376,4.899859469,0.533460982,hollow|A_A_B|HCP
Ti2Ta2,-0.546813167,4.899845467,0.533501218,hollow|A_B_B|FCC
Ti2Ta2,-0.186373502,4.320711537,0.452215795,hollow|A_B_B|HCP
Ti2Ta2,0.143330755,3.682407437,0.377844979,top|A
Ti2Ta2,-0.942060358,5.437468906,0.622641766,top|B
Ti2Tc2,-0.864300403,3.960036355,0.647410079,4fold|A_A_B_B
Ti2Tc2,-0.378447048,4.622866725,0.462661957,bridge|A_A|A
Ti2Tc2,-0.378447048,4.622866725,0.462661957,bridge|A_A|B
Ti2Tc2,-0.864162647,3.960111296,0.647379445,bridge|A_B|A
Ti2Tc2,-0.864019848,3.960049327,0.647348909,bridge|A_B|B
Ti2Tc2,-1.224947793,3.339830965,0.784545306,bridge|B_B|A
Ti2Tc2,-0.864653892,3.96022436,0.64749872,bridge|B_B|B
Ti2Tc2,-0.719138018,4.175113465,0.592209454,hollow|A_A_A|FCC
Ti2Tc2,-0.995978775,3.749808796,0.697462996,hollow|A_A_A|HCP
Ti2Tc2,-0.719229997,4.175163493,0.592228194,hollow|A_A_B|FCC
Ti2Tc2,-0.995658261,3.749769161,0.69738327,hollow|A_A_B|HCP
Ti2Tc2,-0.995978775,3.749808796,0.697462996,hollow|A_B_B|FCC
Ti2Tc2,-0.719138018,4.175113465,0.592209454,hollow|A_B_B|HCP
Ti2Tc2,-0.377992633,4.622485334,0.462571699,top|A
Ti2Tc2,-1.224819343,3.339860421,0.784512562,top|B
V2Hf2,-0.788291673,5.163155988,0.605202491,4fold|A_A_B_B
V2Hf2,-0.357828993,3.014825997,0.562314272,bridge|A_A|A
V2Hf2,-0.357828993,3.014825997,0.562314272,bridge|A_A|B
V2Hf2,-0.788023978,5.163084163,0.60516544,bridge|A_B|A
V2Hf2,-0.787660405,5.162956903,0.60508762,bridge|A_B|B
V2Hf2,-1.452191723,7.281872006,0.671381627,bridge|B_B|A
V2Hf2,-0.788885743,5.163409876,0.605318714,bridge|B_B|B
V2Hf2,-0.625615948,4.479732073,0.588979901,hollow|A_A_A|FCC
V2Hf2,-0.976062363,5.84760667,0.623949037,hollow|A_A_A|HCP
V2Hf2,-0.625835145,4.479792469,0.589027756,hollow|A_A_B|FCC
V2Hf2,-0.975335678,5.846913626,0.623835072,hollow|A_A_B|HCP
V2Hf2,-0.976062363,5.84760667,0.623949037,hollow|A_B_B|FCC
V2Hf2,-0.625615948,4.479732073,0.588979901,hollow|A_B_B|HCP
V2Hf2,-0.35719111,3.014718555,0.562195579,top|A
V2Hf2,-1.451612374,7.281565964,0.671262905,top|B
V2La2,-0.784372186,4.360061236,0.629915274,4fold|A_A_B_B
V2La2,-0.458032124,2.820333309,0.580900177,bridge|A_A|A
V2La2,-0.458032124,2.820333309,0.580900177,bridge|A_A|B
V2La2,-0.784342486,4.359786582,0.629951682,bridge|A_B|A
V2La2,-0.784258367,4.359726379,0.629930262,bridge|A_B|B
V2La2,-1.475590439,6.459615466,0.733714475,bridge|B_B|A
V2La2,-0.784532706,4.360325951,0.629916447,bridge|B_B|B
V2La2,-0.652334889,3.816210936,0.610064612,hollow|A_A_A|FCC
V2La2,-0.952336574,4.96167196,0.655105304,hollow|A_A_A|HCP
V2La2,-0.652383253,3.816232922,0.610080184,hollow|A_A_B|FCC
V2La2,-0.952164738,4.961195929,0.655127652,hollow|A_A_B|HCP
V2La2,-0.952336574,4.96167196,0.655105304,hollow|A_B_B|FCC
V2La2,-0.652334889,3.816210936,0.610064612,hollow|A_B_B|HCP
V2La2,-0.457981041,2.820157691,0.580931253,top|A
V2La2,-1.475370942,6.459185168,0.733679996,top|B
V2Ta2,-0.274303318,4.919876479,0.521842602,4fold|A_A_B_B
V2Ta2,0.006384567,3.774984328,0.483091416,bridge|A_A|A
V2Ta2,0.006384567,3.774984328,0.483091416,bridge|A_A|B
V2Ta2,-0.274160487,4.919804088,0.521808677,bridge|A_B|A
V2Ta2,-0.274122321,4.919731123,0.521802639,bridge|A_B|B
V2Ta2,-0.596436578,5.953603873,0.566292605,bridge|B_B|A
V2Ta2,-0.274143158,4.919703998,0.521817877,bridge|B_B|B
V2Ta2,-0.176474735,4.555691626,0.508335209,hollow|A_A_A|FCC
V2Ta2,-0.376496824,5.272116747,0.535946298,hollow|A_A_A|HCP
V2Ta2,-0.176492877,4.555720654,0.508338399,hollow|A_A_B|FCC
V2Ta2,-0.376513911,5.272151316,0.535942675,hollow|A_A_B|HCP
V2Ta2,-0.376496824,5.272116747,0.535946298,hollow|A_B_B|FCC
V2Ta2,-0.176474735,4.555691626,0.508335209,hollow|A_B_B|HCP
V2Ta2,0.006370411,3.775001183,0.48308252,top|A
V2Ta2,-0.59633479,5.95314046,0.56628625,top|B
Y2Ir2,-1.021114836,2.793309013,0.747851912,4fold|A_A_B_B
Y2Ir2,-0.06802179,3.421554882,0.404229205,bridge|A_A|A
Y2Ir2,-0.06802179,3.421554882,0.404229205,bridge|A_A|B
Y2Ir2,-1.020932032,2.793414833,0.74781544,bridge|A_B|A
Y2Ir2,-1.020765264,2.79348748,0.747780126,bridge|A_B|B
Y2Ir2,-1.469833095,2.309766287,0.90964493,bridge|B_B|A
Y2Ir2,-1.02150479,2.793174291,0.747939179,bridge|B_B|B
Y2Ir2,-0.789923456,2.985994431,0.664511628,hollow|A_A_A|FCC
Y2Ir2,-1.202925994,2.617688364,0.813379359,hollow|A_A_A|HCP
Y2Ir2,-0.790077772,2.985957347,0.664543677,hollow|A_A_B|FCC
Y2Ir2,-1.20254075,2.617815465,0.813294246,hollow|A_A_B|HCP
Y2Ir2,-1.202925994,2.617688364,0.813379359,hollow|A_B_B|FCC
Y2Ir2,-0.789923456,2.985994431,0.664511628,hollow|A_B_B|HCP
Y2Ir2,-0.067405859,3.42146883,0.404133994,top|A
Y2Ir2,-1.469705096,2.309825947,0.90961299,top|B
Y2Ta2,-0.305505433,5.071416233,0.475286644,4fold|A_A_B_B
Y2Ta2,-0.273648359,5.794972952,0.383478849,bridge|A_A|A
Y2Ta2,-0.273648359,5.794972952,0.383478849,bridge|A_A|B
Y2Ta2,-0.305718269,5.071413368,0.475337633,bridge|A_B|A
Y2Ta2,-0.305828405,5.071443996,0.47535694,bridge|A_B|B
Y2Ta2,-0.32994103,4.436315507,0.545772559,bridge|B_B|A
Y2Ta2,-0.305250734,5.071215435,0.47526364,bridge|B_B|B
Y2Ta2,-0.295923812,5.3009019,0.447510814,hollow|A_A_A|FCC
Y2Ta2,-0.314206233,4.851509011,0.500744999,hollow|A_A_A|HCP
Y2Ta2,-0.295865543,5.300902244,0.447500262,hollow|A_A_B|FCC
Y2Ta2,-0.314518558,4.851605175,0.500797367,hollow|A_A_B|HCP
Y2Ta2,-0.314206233,4.851509011,0.500744999,hollow|A_B_B|FCC
Y2Ta2,-0.295923812,5.3009019,0.447510814,hollow|A_B_B|HCP
Y2Ta2,-0.274248574,5.79534041,0.383560755,top|A
Y2Ta2,-0.33003744,4.436359069,0.545792605,top|B
Zr2Hf2,-0.956846298,4.990145387,0.582372958,4fold|A_A_B_B
Zr2Hf2,-0.869309881,4.620462853,0.586802354,bridge|A_A|A
Zr2Hf2,-0.869309881,4.620462853,0.586802354,bridge|A_A|B
Zr2Hf2,-0.956811119,4.990078151,0.582361186,bridge|A_B|A
Zr2Hf2,-0.956795137,4.990007604,0.582361269,bridge|A_B|B
Zr2Hf2,-1.050891806,5.357594634,0.577586231,bridge|B_B|A
Zr2Hf2,-0.956818885,4.990257368,0.582356626,bridge|B_B|B
Zr2Hf2,-0.926951568,4.867312931,0.583879678,hollow|A_A_A|FCC
Zr2Hf2,-0.987426499,5.112788053,0.580806716,hollow|A_A_A|HCP
Zr2Hf2,-0.926974503,4.867405648,0.58388122,hollow|A_A_B|FCC
Zr2Hf2,-0.987438995,5.1127555,0.580808958,hollow|A_A_B|HCP
Zr2Hf2,-0.987426499,5.112788053,0.580806716,hollow|A_B_B|FCC
Zr2Hf2,-0.926951568,4.867312931,0.583879678,hollow|A_B_B|HCP
Zr2Hf2,-0.869343466,4.620443136,0.586812634,top|A
Zr2Hf2,-1.050909896,5.357652306,0.577587479,top|B
Zr2Ir2,-1.745525562,3.331012841,0.725100575,4fold|A_A_B_B
Zr2Ir2,-0.733904076,3.446585754,0.470991259,bridge|A_A|A
Zr2Ir2,-0.733904076,3.446585754,0.470991259,bridge|A_A|B
Zr2Ir2,-1.745379224,3.331113348,0.725066562,bridge|A_B|A
Zr2Ir2,-1.745368008,3.331112912,0.725064114,bridge|A_B|B
Zr2Ir2,-2.383404228,3.090397076,0.88532265,bridge|B_B|A
Zr2Ir2,-1.745682285,3.331110115,0.725123474,bridge|B_B|B
Zr2Ir2,-1.46339829,3.394106223,0.654231495,hollow|A_A_A|FCC
Zr2Ir2,-1.988142895,3.256542683,0.786023525,hollow|A_A_A|HCP
Zr2Ir2,-1.463431261,3.394104541,0.654238766,hollow|A_A_B|FCC
Zr2Ir2,-1.987947091,3.256512887,0.785986505,hollow|A_A_B|HCP
Zr2Ir2,-1.988142895,3.256542683,0.786023525,hollow|A_B_B|FCC
Zr2Ir2,-1.46339829,3.394106223,0.654231495,hollow|A_B_B|HCP
Zr2Ir2,-0.73361397,3.446475378,0.470938341,top|A
Zr2Ir2,-2.383382331,3.09043041,0.885312906,top|B
Zr2Ta2,-0.34883261,4.975363502,0.505897777,4fold|A_A_B_B
Zr2Ta2,-0.226040824,4.989945149,0.462190832,bridge|A_A|A
Zr2Ta2,-0.226040824,4.989945149,0.462190832,bridge|A_A|B
Zr2Ta2,-0.348786927,4.975239993,0.505889547,bridge|A_B|A
Zr2Ta2,-0.348766019,4.975296128,0.505886947,bridge|A_B|B
Zr2Ta2,-0.463663697,4.95882321,0.546777719,bridge|B_B|A
Zr2Ta2,-0.348824365,4.975208998,0.505896919,bridge|B_B|B
Zr2Ta2,-0.308785327,4.98024573,0.491651435,hollow|A_A_A|FCC
Zr2Ta2,-0.387955165,4.969995311,0.519823448,hollow|A_A_A|HCP
Zr2Ta2,-0.308809889,4.980333574,0.49165295,hollow|A_A_B|FCC
Zr2Ta2,-0.387927387,4.970001604,0.519818788,hollow|A_A_B|HCP
Zr2Ta2,-0.387955165,4.969995311,0.519823448,hollow|A_B_B|FCC
Zr2Ta2,-0.308785327,4.98024573,0.491651435,hollow|A_B_B|HCP
Zr2Ta2,-0.226017709,4.989925678,0.462188155,top|A
Zr2Ta2,-0.463589463,4.958770606,0.54676466,top|B
Zr2Tc2,-0.85816227,4.500850554,0.66309645,4fold|A_A_B_B
Zr2Tc2,-0.672181216,5.846961113,0.514206634,bridge|A_A|A
Zr2Tc2,-0.672181216,5.846961113,0.514206634,bridge|A_A|B
Zr2Tc2,-0.858224255,4.500962705,0.66310366,bridge|A_B|A
Zr2Tc2,-0.858027638,4.500911378,0.663064289,bridge|A_B|B
Zr2Tc2,-0.982209301,3.305194092,0.762423274,bridge|B_B|A
Zr2Tc2,-0.85831127,4.500907258,0.663117884,bridge|B_B|B
Zr2Tc2,-0.804924461,4.92386079,0.620526373,hollow|A_A_A|FCC
Zr2Tc2,-0.904706746,4.094258949,0.70034447,hollow|A_A_A|HCP
Zr2Tc2,-0.805065021,4.923926344,0.620553209,hollow|A_A_B|FCC
Zr2Tc2,-0.90464046,4.094302541,0.700332306,hollow|A_A_B|HCP
Zr2Tc2,-0.904706746,4.094258949,0.70034447,hollow|A_B_B|FCC
Zr2Tc2,-0.804924461,4.92386079,0.620526373,hollow|A_B_B|HCP
Zr2Tc2,-0.672080465,5.847015388,0.514188237,top|A
Zr2Tc2,-0.982039912,3.305244063,0.762386611,top|B
